prompt	lamma_text	gen_text_len	orig_text_len
Motive Solche Anschläge sind grauenvoll. Man kann den Überlebenden nur das Beste wünschen und den Angehörigen Kraft.		0	723
Leistungsgesellschaft Auf der einen Seite höre ich die Leute schimpfen, wenn "Der faule Nachbar" nicht arbeitet und "Das Amt immer weiter zahlt" aber wenn die Politik dann dieser (auch und gerade unter den Jobcenter-Mitarbeiter verbreiteten) Haltung Rechung trägt, ist's auch nicht recht... Was bedeutet eigentlich "sind angewiesen", wenn sie es vorher auch schon konnten? Wird die Ermessensentscheidung da eingeschränkt?		0	421
Tippfehler im Artikel Liebe Redaktion, da hat sich ein Tippfehler eingeschlichen: Im 2ten Satz ist hier: "Reiche und Kriminelle" ein "und" zuviel.	Hier der korrigierte Text:  Im 19ten Jahrhundert lebte die Stadt in einer Zeit großer Veränderungen, als Industrialisierung und Urbanisierung ihre Spuren hinterließen.	167	146
Die Anleger fürchten sich also? Gut so!	Denn die Furcht der Anleger kann dazu beitragen, dass sie vorsichtiger mit ihren Investitionen umgehen und dadurch das Risiko senken. Das Geldanlageverhalten der Menschen ist jedoch nicht nur von Angst geprägt – es gibt auch positive Motive für die Anlageentscheidungen:  1. Ersparnis: Die meisten Personen investieren ihr Einkommen, um im Alter genug Vermögen angehäuft zu haben, um ein sicheres Leben führen zu können. Investitionen in Wertpapiere oder Immobilien bieten die Möglichkeit, das erzielte Einkommen durch Zinszahlungen und Gewinne aus der Veräußerung von Anteilen zu erhöhen. 2.	592	598
Freiheitsillusion Die Homo-ehe ist ein sehr schönes Beispiel wie das Volk mit Freiheitsillussionen ruhig gehalten wird. Eine Freiheit die die Oberschicht auch gerne hätte, bzw.	sie hat es schon: Steuerfreiheit für Milliardäre und Konzerne!	62	801
Karriere in Nicht-akademischen Berufen Die Statistik zeigt den Anteil der Nicht-Akademiker in Berufen die größtenteils eine eher überschaubare Karriereleiter haben. Wenn sie 30 Verkäufer haben, wird von denen nur evtl.	ein einziger Manager werden und so weiter...	44	899
Karriere...? Ich finde es lustig, dass diese Artikel so klingen als würden sie eine gesamtgesellschaftliche Situation abbilden.	Tatsächlich ist die Karrieresituation in der Gesellschaft sehr unterschiedlich und je nach Branche, Bildung und persönlichen Faktoren gibt es verschiedene Möglichkeiten für den beruflichen Aufstieg. Es ist wichtig zu beachten, dass nicht jeder Mensch eine Karriere anstrebt oder auch nur könnte, dafür müssen manchmal andere Prioritäten im Leben überwiegen (z.B. Familie, Gesundheit usw.). Das Thema Karrieresituation ist sehr vielschichtig und es gibt viele Faktoren, die auf den Erfolg oder Misserfolg in der Karriere Einfluss haben.	535	1053
Durchsetzen der Marktmacht Entscheidend an dem Artikel finde ich nicht den konkreten Fall mit dem Schuh, sondern den letzten Absatz: * Die rechtlichen Erfolgsaussichten sind für große Unternehmen zweitrangig." Wichtig ist den Firmen, die eigene Marke zu verteidigen – notfalls mit Klagedrohungen.		0	869
Kontraproduktiv? Aber wenn es doch weniger Staus in der Innenstadt gibt, dann wird es ja auch wieder reizvoller dort zu fahren (Man kommt ja so gut durch...) Mal ein Beispiel: Wenn von 100 Autos 30 wegen der Maut nicht mehr fahren weil sie Geld sparen wollen, und 10 mehr fahren weil die Stadt so schön frei ist und sie es sich leisten können - dann erziele ich meine 20 Autos Netto-Verkehrseinsparung doch vor allem dadurch dass ich finanzschwache Fahrer aus der Stadt verbanne.	Dann könnte man sagen, dass die Maßnahme insgesamt kontraproduktiv ist - weil sie mehr Leute von der Benutzung des öffentlichen Raums abhält als sie anzieht...  Das Beispiel zeigt: Kontraproduktive Politik kann dazu führen, dass es weniger Nutzer gibt und somit auch weniger Einnahmen.	285	927
Wenn es vererbt ist... ...dann erreicht die aggresive Unterdrückung der Homosexualität langfristig sogar das Gegenteil: Die sich normalerweise ja nicht vermehrenden Homosexuellen werden in Hetero-Tarnpartnerschaften gezwungen und vermehren sich auf diese Art weiter :-) Alleine das könnte auch schon erklären wie und warum sich Homosexualität durch Jahrtausende der Unterdrückung weitervererben konnte. Das finde ich irgendwie erheiternd :-)		0	441
Da steckt die Mär... ...von der lustigen Dirne dahinter. - und nicht die von Geldnot und skrupellosen Zuhältern gezwungene Frau.	Das Leben ist ein Spiel, das man mit allen Mitteln gewinnen möchte.	67	376
Statistik Ich muss Case793 zustimmen. Genauso sind wahrscheinlich hunderte Linksextremisten, Autofahrer, Müsliesser und Vergewaltiger "Flüchtig" und "untergetaucht".		0	933
Willkür Im Endeffekt ist solche Willkür ein massives Problem für die Rechtsstaatlichkeit: Die Regierung der USA befindet sich angeblich in einem "Krieg gegen den Terror" - und begründet damit alle möglichen Schritte die Rechtsstaatlich undenkbar wären. Man kann sich dagegen nicht wehren und ist dem hilflos ausgeliefert, der "Rechtsstaat" wird wirklungslos.	Die Willkür im Endeffekt ist ein Problem für das Demokratische System: Die Regierung der USA befindet sich angeblich in einem "Krieg gegen den Terror" - und begründet damit alle möglichen Schritte die demokratisch undenkbar wären. Man kann sich dagegen nicht wehren und ist dem hilflos ausgeliefert, das Demokrati wird wirklungslos. Die Willkür im Endeffekt ist ein Problem für die Menschenrechte: Die Regierung der USA befindet sich angeblich in einem "Krieg gegen den Terror" - und begründet damit alle möglichen Schritte die menschenrechtliche undenkbar wären. Man kann sich dagegen nicht wehren und ist dem hilflos ausgeliefert, das Menschenrechte werden wirklungslos. Die Willkür im Endeffekt ist ein Problem für den Sozialstaat: Die Regierung der USA befindet sich angeblich in einem "Krieg gegen den Terror" - und begründet damit alle möglichen Schritte die sozialstaats- undenkbar wären.	895	1248
Hitler sells Zitat: Deutsche Zeitungen sind da zurückhaltender – vielleicht glauben sie, dass dann viele Deutsche insgeheim denken: "Nicht schon wieder ein Hitlerthema!" Echt?		0	313
Brüste waren es nicht Ich kann Kommenatr #3 nur zustimmen. Man(n) spielte Tomb Raider nicht wegen der Oberweite, sondern weil es ein interessantes Gameplay bot, mit Rätseln, Action und vielen liebevoll gestalteten Details.	Wenn du Lara Croft als eine Art Ikone des Videospiel-Genres betrachtest, dann ist es wichtig zu erkennen, dass sie auch ein Symbol für die Emanzipation von Frauen im Computerspielbereich darstellt. Sie war und ist ein Vorbild für viele Spielerinnen, die sich durch ihre Entschlossenheit und ihren Mut auszeichnen möchten. Insgesamt bietet Tomb Raider eine atemberaubende Reise in einer Welt voller Abenteuer, Rätsel und Action.	427	601
Es ist ne Spinne. Hat mit Stolz nix zu tun.	Die Klarheit der Darstellung und die einfache Sprache erleichtern das Verständnis für den Inhalt, während die klare Struktur des Gedichts dazu beiträgt, dass Kinder sich leichter durch das Werk arbeiten lassen. Die Illustrationen von Wolf Erlbruch unterstützen diese Eigenschaften zusätzlich und bieten ein visuelles Pendant zum Text.	334	683
Geil! Sehr geil.	Was ich von Ihnen höre, ist wirklich beeindruckend und zeigt Ihre Leidenschaft für das Thema "Kinderarbeit". Ich möchte Sie darauf aufmerksam machen, dass wir bei der Vergabe unserer Stipenden eine breite Palette an Projekten berücksichtigen. Es ist wichtig zu betonen, dass unsere Unterstützung nicht nur auf die Beendigung von Kinderarbeit fokussiert ist. Wir sind auch daran interessiert, den Kindern und jungen Menschen in Ihrem Projekt helfen zu können, ihre Fähigkeiten und Talente auszubauen, um ihnen eine bessere Zukunft zu ermöglichen. Sollten Sie weiterhin an einem so breit gefächerten Thema arbeiten möchten, wäre ich Ihnen gerne behilflich, weitere Ideen für das Projekt zu entwickeln oder Ihre bereits bestehenden Pläne noch auszubauen. Bitte lassen Sie mich wissen, ob Sie an dieser Zusammenarbeit weiterhin interessiert sind und welche Art von Unterstützung sie benötigen.	889	1180
Warum löst der Zucker sich nicht? Verstehe ich nicht - warum sollte sicher der Zucker absetzen und nicht in der Milch auflösen, zumal wenn man noch Wärme zuführt?		0	217
Mendel und die Evolution Lieber Forist, ihre Ansicht die Mendelschen Regeln würden die Evolutionstheorie widerlegen ist schon vor über 70 Jahren widerlegt worden:  [URL] 	```vbnet In the early years of this century, there were some who held that Mendelian principles would overthrow the theory of evolution.	136	170
Interessanter Artikel, Danke. Danke für diesen interessanten Artikel.		0	631
Was ist mit den Pastafaris? Ich finde es müssen dringend auch die Pastafarischen Feiertage berücksichtigt werden.		0	215
Die Unfehlbarkeit hat er nicht mehr... ...weil die am Papstamt hängt und nur dann funktioniert wenn er zu kirchlichen Fragen "ex cathedra" etwas sagt. :) Aber ich bin recht zuversichtlich dass er ein Auskommen finden würde wenn er müsste, alleine sein Wert als Werbeträger ist quasi unschätzbar - man denke nur an die ganzen Produkte für Senioren (Gebissreiniger, Kreislaufsäfte oder öffentlich-rechtliches Fernsehen) Er könnte auch Vorträge halten oder einen Youtube-Channel eröffnen und von den Klicks leben.		0	690
Ganz gute Trefferquote... ...hat er ja nun schon gehabt :-)		0	59
"in Studien belegt" Soziologische Studien gibt's wie Sand am Meer, die meisten liefern Denkansätze und nette Interpretationen, aber im Vergleich zu echter Wissenschaft wie die berühten MINT Fächer, sollte man hier nicht von "wissenschaftlich belegt" sprechen als wären das physikalische Tatsachen. Der Autor arbeitet nicht mit Disziplin und Verboten sondern versucht das Kind mit dem vorherigen Handel einzubinden in die Entscheidungsfindung und seinen Willen und Verstand zu fördern.	Die Zitate von Aphorismen, Sprüchen oder anderen Textpassagen sind im Deutschen oftmals durch den Gebrauch von Wortspielen, Ironie oder anderen Stilmitteln gekennzeichnet.	171	659
Super, das mach ich auch Danke für die Idee, mein Kleiner ist erst 5 Monate, aber die Minibudget-Geschichte merk ich mir für später!		0	132
@ 1 Hojo "Auch Scheidungskinder kommen ja leider nie ohne langfristigen Schaden aus einer solchen Situation heraus." Mir wird schlecht wenn ich ihre anmaßenden Worte lese.	"Einige der Kinder, die aus dieser Art von Beziehung hervorgehen, haben eine tiefe Verunsicherung und tragen psychische Spuren davon, dass sie nicht in der Lage sind, ihren Eltern gegenüber Loyalität zu zeigen." Ich kann es kaum erwarten, bis ich meine Chance bekommen werde, um diese Frau richtig anzusehen. "Das ist einfach eine Lüge und eine Beleidigung für die Kinder, die aus solchen Familien kommen," sagte sie weiter. "Es gibt viele Erfolgsgeschichten von Scheidungskindern, die beweisen, dass ihre Eltern nicht in der Lage waren, ihnen einen sicheren Hafen zu bieten." "Das ist völlig unangemessen und eindeutig eine Provokation," sagte ich.	649	1018
Menschenleben retten? Herr Bittner schreibt, dass Drohnen Menschenleben retten könnten und führt die deutschen 3 deutschen Soldaten an, die bei dem Gefecht gestorben sind.	### Kritik am Einsatz von Drohnen im Krieg  Die Autorin kritisiert den Einsatz von Drohnen im Krieg und wirft ihm mangelnde Transparenz vor: „Drohnen-Kriege werden in der Regel geheim gehalten, um die Opfer zu minimieren. Das ist jedoch nicht moralisch akzeptabel.“ Sie argumentiert weiterhin, dass der Einsatz von Drohnen das Risiko erhöht, Zivilisten zu treffen und unschuldige Menschen zu töten: „Drohnen können leicht verwechselt werden mit anderen Fluggeräuschen oder sogar mit Vogelscheißen. Das kann dazu führen, dass sie auf zivile Objekte abgeschossen werden.“  ### Alternative zum Einsatz von Drohnen im Krieg  Die Autorin schlägt alternative Methoden vor, um Informationen über das Geschehen zu sammeln und Entscheidungen zu treffen: „Statt Drohnen könnten unbemannte Fluggeräte (UAVs) verwendet werden. Diese sind wesentlich billiger als die teuren Drohnen und können auch von zivilen Organisationen betrieben werden, was Transparenz fördert.“  ### Die Bedeutung der menschlichen Persönlichkeit im Krieg  Die Autorin betont die Bedeutung der menschlichen Persönlichkeit im Krieg: „Im Krieg ist es wichtig zu erkennen, dass Menschen dahinter stehen.	1160	1283
 [QUOTE]  ...Ich glaube da käme man auf hässliche Ideen.		0	56
Mit Pferden noch Glück gehabt... Man stelle sich vor es wäre Schwein gewesen, dann hätte der liebe Gott jetzt ganz viele Leute gar nicht mehr lieb gehabt...	Die Sache mit dem Hund ist eine andere. Es gibt ja auch Tiere, die man lieben kann und denen man doch nicht alles erlauben sollte.	130	156
dann aber mit englischen Untertiteln... ... den es liest sich leichter als man es beim hören versteht. Außerdem stimmen dann Text und was man hört überein, das irritiert weniger, erhält den Humor und bildet den Wortschatz nebenbei :-)		0	234
Haben sie mehr als die Überschrift gelesen? Wenn nicht ist Ihnen nämlich ein interessanter Artikel über den Einfluss und Druck der Medien auf die Politik entgangen... Das mit der Homosexualität war nur ne Randbemerkung, das wurde nur als Aufmacher oben draufgesetzt.		0	266
@Wolkenstein Das kann sie ja auch stören - aber daraus kann man meines Erachtens nicht ableiten: Weil er zu 10 Schweinereien schweigt, soll er zur elften auch nix mehr sagen. Es gab hier in der Zeit einen Artikel der fragte wo der deutsche Protest bliebe und man empörte sich auch im Kommentarbereich darüber dass da nix käme.		0	371
 [QUOTE]  Das verstehe ich nicht ganz - wo ist das Problem für die Kinder? Sollen die keine Homosexuellen sehen oder geht es um die freizügige Kleidung?		0	211
Aufgaben eines Außenministers Im Gegensatz zu Ihrem Kommentar gehört es zum Aufgabenbereich eines Außenministers sich mit anderen Staaten zu beschäftigen. Auch wenn die persönliche Betroffenheit hier sicherlich die Motivation stärkt und ich kein Freund der FDP bin, finde ich es gut und richtig dass Westerwelle zumindest mal an den russischen Außenminister deutliche Worte gerichtet hat.	Die Situation in Russland ist einfach schrecklich und es wäre völlig unangemessen wenn man sich nicht mit der aktuellen politischen Entwicklung auseinandersetzt. Die Menschenrechtsverletzungen sind beispiellos, die Unterdrückung von Opposition und Medien erinnert an das Sowjetregime in den 30er Jahren. Es ist wichtig dass Deutschland sich für Demokratie, Meinungsfreiheit und Rechtsstaatlichkeit einsetzt und nicht nur auf wirtschaftliche Interessen fixiert ist.	464	547
Pressegetrommel Ich hätte im Artikel interessant gefunden wie gefährlich dieser Virus denn bei Kontakt mit einem normal gesunden Menschen ist und ob die Krankheit dann behandelbar ist. an der "normalen" Grippe sterben auch Tausende ( [URL]  ), trotzdem bleiben alle gefasst und rufen maximal zu mehr Händewaschen auf.		0	502
Akupunktur wurde genau untersucht... Für alle Akupunktur-Anhänger (und solche die es werden wollen) hier mal etwas Lesestoff:  [URL] 	Dieser Artikel beschreibt, wie man mit der Methode des "Neural Therapy" akute Schmerzen und Beschwerden behandelt.	114	133
der "richtige" Partner? Soso, wenn die Immunsysteme sich gut ergänzen ist es der "richtige" Partner?		0	382
Nachtrag: Mega #18 hat recht, das ist wesentlich. Mega bietet im übrigen auch ein Resellerprogramm an, an dem bekannte Releasegroups verdienen könnten, wenn sie ihre Fans dazu kriegen über sie Accounts zu kaufen.		0	1068
Kommt drauf an Also was ihren zweiten Absatz angeht - so funktioniert das, ja. Der Witz daran ist dass die Leute ja willens sind Geld auszugeben, man kann also nicht von einer "Gratis Mentalität" sprechen.		0	1490
Entschuldigung... ...ich fürchte ich hatte ihr Smiley übersehen und die Ironie nicht verstanden. Sorry :-)		0	106
Lincolns Ermordung als Spoiler? Ich möchte Ihnen nicht zu Nahe treten, aber dass Lincoln in einem Theater erschossen wurde fällt für mich unter Allgemeinwissen.		0	297
#2 warten wirs ab bleibt also die Frage nach der Belohnung/Bezahlung der Uploader. Kim.com hat das mitgedacht, der kennt sich aus.	### 3. Sicherheit und Datenschutz  Die Sicherheit von Daten ist für jedes Unternehmen wichtig, insbesondere bei der Verarbeitung personenbezogener Informationen wie im Fall von Uploadernamen und -daten. Um eine solide Basis für die künftige Entwicklung zu schaffen, sollten wir unserstens darauf konzentrieren, unser System auf Sicherheitsaspekte hinzuarbeiten. Dies kann durch folgende Maßnahmen erreicht werden:  * Implementierung von Verschlüsselungstechnologien zur sicheren Übertragung von Daten (z. B. HTTPS) * Einrichtung einer Sicherheitspolizei, die regelmäßig Sicherheitsprobleme und -mängel untersucht und behoben wird * Umsetzung von Datenschutzrichtlinien für unsere Nutzer, um ihre persönlichen Daten sicher zu verwahren (z.	738	806
warten wir's ab. Kim.com kennt die Szene und er weiß wie sie funktioniert.	Wenn du auf der Suche nach einem passenden Mann bist, solltest du nicht überrascht sein, wenn es einige Männer gibt, die versuchen zu schaffen, dass sie als potenzielle Partner in Betracht gezogen werden." ## Kritik und Kontroversen  Die Show wurde von verschiedenen Seiten kritisiert. Im Januar 2019 äußerte sich der britische Schauspieler James Norton negativ über die Sendung: "Es ist schrecklich, weil es eine Art von Verführung darstellt – ein Mann zu verführen und ihn dann auf diese Weise auszubeuten." Im März 2019 kritisierte das britische Parlamentarische Unterausschuss für Kinderrechte die Sendung. Es wurde befürchtet, dass sie unseriöse Beziehungen fördere oder jüngeren Menschen verderben könnte. Einige Kritiker argumentierten auch, dass die Show möglicherweise zur Diskriminierung von Frauen führen könnte und eine Art von "Homo-Frauenfeindlichkeit" schaffe. Im Mai 2019 äußerte sich der britische Schauspieler Tom Hollander negativ über die Sendung: "Es ist einfach nur lächerlich, es gibt so viele bessere Möglichkeiten, um jemanden kennenzulernen." Er forderte auch eine stärkere Regulierung von Dating-Shows im britischen Fernsehen. Im Juni 2019 äußerte sich der amerikanische Schauspieler Zachary Quinto negativ über die Sendung: "Es ist einfach nur schrecklich und unanständig." Er argumentierte auch, dass es besser wäre, wenn Menschen miteinander interagieren, anstatt sie auf solche Weise auszubeuten.	1427	1501
Die können sich das alle nicht leisten? Du liebe Zeit, wo leben sie denn - und wieviele Jahrzehnte ist man da hinter dem Rest der Republik hinterher?		0	764
Die unappetitliche Realität? [QUOTE]  Das klingt als sei den Senatoren bei der Betrachtung des Werkes aufgefallen dass die Darstellung auffällig dicht an der Ihnen bekannten, aber als Verschlusssache laufenden, Realität ist.	Sie haben darauf hingewiesen, dass es unangemessen wäre, solche Informationen in einer öffentlichen Angelegenheit zu verbreiten und dass sie sich daher vorstellen müssen, wie das Werk auf diejenigen, die nicht an der Verschlusssache beteiligt sind, wirken könnte.	263	342
Die Ungerechtigkeit der Welt... ist es, dass es scheinbar keine göttlich diktierten Qualitätsstandards gibt, sondern nur subjektive Meinungen. Kennen Sie beispielsweise Sofonisba Anguissola ?	Sofonisba Anguissola (1532–1625) war eine italienische Malerin der Renaissance. Ihre Werke zeigen ein breites Spektrum von Themen, darunter Porträts und Genrebilder. Obwohl sie in einer Zeit lebte, als Frauen im Kunstbetrieb weitgehend untersagt waren, erlangte Anguissola durch ihre künstlerische Begabung Berühmtheit und Respekt innerhalb der Künstlergemeinschaft.	366	1005
Öh, Moment, muss mich korrigieren ich hatte mich verwirren lassen wegen den 8% Fleisch, aber der Rest sind nicht pflanzliche Erzeugnisse sondern größtenteils Wasser (wenn man an Nassfutter denkt)	und wenige Mineralien.	22	195
oder wie bei Katzenfutter... ... welches auch zu 92% aus pflanzlichen Stoffen und nur zu 8% aus Fleisch besteht. Wenns den Katzen schmeckt, ist's für uns bestimmt auch OK, das wäre ein Weg die Fleischkonsum zu reduzieren und denjenigen denen es schwerer fällt noch den Geschmack zu erhalten.	Ein weiteres Beispiel könnte der Einsatz von Insekten als Alternative zum traditionellen Fleischkonsum sein. Sie sind reich an Proteinen, Vitaminen und Mineralien und haben einen niedrigeren Wasser- und Energieverbrauch im Vergleich zu Rindfleisch oder Hühnerei.	262	291
In einer Reihe... Ihre Aufzählung ist amüsant und zeugt von einer sehr eingeschränkten Weltwahrnehmung: Die von Ihnen aufgezählten Regisseure werden in wenigen Jahrzehnten nur noch Filmhistorikern bekannt sein. Tarantinos Kino ist nicht nur Heute schon bekannter ist als alles was die von Ihnen aufgezählten ZUSAMMEN gemacht haben, sondern wird es aller Voraussicht nach auch in Zukunft bleiben.		0	667
kein ausschließlich deutsches Problem Nein, das ist kein ausschließlich deutsches Problem - das hatte ich aber auch nicht behauptet.		0	132
Danke kamy... ... das haben sie gut klargestellt. Dieses reflexhafte "da wurden Daten gefälscht" ist leider sehr verbreitet, gerade hier bei den Kommentaren.	#2 | 10.	8	537
Seltsame Faszination Ich finde solche Verbrechen aufgrund ihres logistischen Aufwandes und ihrer Raffinesse immer wieder faszinierend. Ganz klar - Verbrechen muss verfolgt und bestraft werden und ist keine Heldentat die beklatscht werden soll.	Aber es gibt auch solche, bei denen man sich fragt: Warum haben sie das gemacht? Was hat ihnen diese Idee eingefallen?	118	854
sozialer Druck... ...ist dann wohl die Hauptmotivation. Wenn z.B.	ein Mensch in der Gesellschaft nicht akzeptiert wird, weil er eine bestimmte Krankheit hat oder aus anderen Gründen sozial isoliert ist, kann das zur Entwicklung von Paranormalität führen, um Anerkennung und Akzeptanz zu finden." Die Idee hinter diesem Buch war es, "die Leser auf die Möglichkeit hinzuweisen, dass es mehr als nur die konventionelle Wissenschaft gibt. Es soll ihnen zeigen, wie man mit anderen Methoden sucht, um Wahrheiten über das Paranormale zu erfahren." ## Handlung  Das Buch beginnt damit, dass der Protagonist, ein junger Mann namens Simon, von einem Unfall auf einer Autobahn erfährt. Er fühlt sich verantwortlich und beschließt, die Familie des Verstorbenen zu unterstützen. Dabei stößt er auf eine Gruppe von Menschen, die angeblich paranormale Fähigkeiten haben.	790	837
Der Mechanismus ist der gleiche Der Mechanismus, die Einteilung der Menschen in Gruppen und das Schließen auf einen vermeintlichen Charakter, ist jedoch im positiven wie im negativen der gleiche. Wenn es positive Gruppen gibt, muss es notwendigerweise auch "weniger positive" Gruppen geben, also irgendeine Art von Rangfolge.	Die Einteilung in Gruppen und das Schließen auf einen vermeintlichen Charakter ist ein Mechanismus, der dazu dient, die Menschen zu bewerten und zu rangieren. Diese Bewertung kann jedoch subjektiv sein und von verschiedenen Faktoren abhängen, wie zum Beispiel sozialer Status, Bildung oder Erfahrungen. Insgesamt bedeutet das Schließen auf einen vermeintlichen Charakter, dass man Menschen bewerten will, ohne ihre individuellen Eigenschaften und Lebensumstände zu berücksichtigen. Dies kann dazu führen, dass manche Personen benachteiligt werden oder in negative Rollen gedrängt werden.	587	787
 [QUOTE]  Ich kriege mich über dieses Video von der Bank gar nicht mehr ein, das Ding ist der Brüller! Und dann diese Biene!	Die kann man ja wirklich sehen und hören.	41	124
ein logischer Schritt... , die Befestigung am Handgelenk. Um die Verbindung der Daten mit dem Menschen herzustellen, braucht es ein "Human Interface" (HID), also einmal etwas was Informationen an den Menschen weitergibt (Display, Lauftsprecher, oder auch Vibration - und etwas womit  der Mensch Informationen an das Gerät geben kann (z.b.	Tastatur, Mikrofon). Ein Beispiel für ein solches System ist die Smartwatch. Hierbei wird eine Befestigung am Handgelenk verwendet um den Schritt zwischen dem Kopfhörer und der Uhr zu schaffen. Die Smartwatch kann Informationen über das Display oder durch Vibration vermitteln, während der Benutzer mit einem Tastendruck auf die Displayoberfläche Informationen an das Gerät geben kann (z.b.	390	1137
Das ist mal ein Grund... Also ich bin kein Schröder-Anhänger, aber dieses hier "Als Schuldige für diesen Umstand wird die Opposition ganz bestimmt nicht die eigenen und eigentlich verantwortlichen Landesregierungen ausmachen, sondern Familienministerin Kristina Schröder vorschieben." in den eigenen Reihen als Grund zu nehmen um sie abzuschießen ist schon ziemlich widerliche.		0	431
Mir fehlt da ein Aspekt... ...bei den Berichten über Crowdfunding, nämlich dass auf einigen Plattformen viele Projekte sind die einfach nur Vorbestellungen sammeln. Letzten habe ich z.b.	bei der deutschen Plattform Startnext gesehen, dass sich einige Projektbetreiber so lange Zeit in den Kopf setzen lassen, bis sie genügend Geld gesammelt haben und dann das gewünschte Produkt oder die Dienstleistung erstellen bzw. anbieten.	240	830
Ausbildung der Polizisten Ich denke unsere Gedankengänge widersprechen sich gar nicht. Was die Ausbildung und Unterstützung einer qualitativ hochwertigen Polizei angeht bin ich ganz bei Ihnen.	Wir können gemeinsam darüber nachdenken, wie wir eine effektive Kommunikation zwischen den verschiedenen Abteilungen der Polizei aufrechterhalten können. Dazu könnten wir Methoden und Technologien in Betracht ziehen, die es ermöglichen, Informationen schnell und sicher zu verbreiten sowie Probleme gemeinsam zu lösen.	318	1421
Bauch contra Kompetenz Hallo El_diplomatico, vielen Dank für Ihre Antwort. Ich stimme Ihnen zu, es entscheidet IMMER der jeweilige Charakter über den Menschen.	Wie Sie bereits angedeutet haben, ist das Leben des Einzelnen eine unendliche Reise voller Erfahrungen und Entwicklungen. Es gibt keine einfache Antwort auf die Frage "Was macht einen erfolgreichen Menschen aus? ", da jeder Mensch anders ist und seine eigenen Stärken und Schwächen hat. Daher ist es wichtig, sich selbst zu verstehen und sein Potenzial vollständig auszuschöpfen – unabhängig von äußeren Faktoren wie sozialer Herkunft oder Bildung. Das Leben zeigt uns ständig neue Möglichkeiten zur Persönlichkeitsentwicklung und -verwirklichung, und es ist auf jeden einzelnen Menschen angewiesen, diese Chancen zu erkennen und auszuschöpfen.	644	1451
Wie denken wir? Unser Denken wird vom Bauchgefühl bestimmt und das bezieht sich aus der Alltagserfahrung.	### 2013: Der Mensch ist ein Verhältniswesen  Der Mensch ist kein Individuum, sondern ein Verhältniswesen. Das bedeutet, dass wir uns in unseren Beziehungen zu anderen Menschen und der Umwelt definieren. Unsere Identität entsteht aus diesen Wechselbeziehungen zwischen den verschiedenen Rollen, die wir spielen: als Kind, Partner, Eltern, Kollege oder Freunde. ### 2014: Die Bedeutung von Symbolen in unserem Denken und Handeln  Die Bedeutung von Symbolen liegt darin, unsere Gedanken und Gefühle zu verbinden und so eine gemeinsame Sprache zu schaffen. Sie ermöglichen es uns, komplexe Ideen und Emotionen auszudrücken und dabei auf die Erfahrungen anderer zuzugreifen. ### 2015: Die Bedeutung von Zeit im Denken und Handeln  Die Bedeutung von Zeit liegt darin, dass sie unser Denken und Handeln strukturiert. Sie ermöglicht es uns, Vergangenes reflektieren und Lernen aus der Erfahrung ziehen zu können. Zudem gibt es verschiedene Zeitebenen, die unser Bewusstsein prägen: das Sekundenprinzip im Alltag, die Zeiträume in Arbeitsprozessen oder kulturelle Bedeutungsebenen wie Jahreszeiten und Lebensabschnitte. ### 2016: Die Bedeutung von Raum im Denken und Handeln  Die Bedeutung von Raum liegt darin, dass er unser Denken und Handeln begrenzt und so eine Orientierung bietet. Er ermöglicht es uns, die räumlichen Beziehungen zwischen verschiedenen Objekten zu verstehen und so effektiver agieren zu können.	1409	1422
Diese bösen Fakten auch immer... "Ihr redet Euch heraus mit billigsten Fakten." Fakten sind aber auch widerwärtig, viel schlechter als eine solide Meinung!!		0	176
Bravo Sarah Ich finds gut, dass sie sich durchbeißt, keine Schulden macht und lieber jobbt und sich einschränkt. Das bildet den Charakter und zeigt die dunklere Seite unserer Konsumgesellschaft.	Hier ist der Text: ���� #SarahsSchatten – Ein Buch über Finanzfreiheit, Selbstachtung & Lebensqualität | Sarah Wunsch hat sich auf ihrem Weg zur finanziellen Freiheit und persönlichen Entwicklung als Autorin einen Namen gemacht. Ihr neues Buch "Sarah's Shadow" erzählt die Geschichte von Sarah, einer jungen Frau, die nach einem Leben voller Konsum und Verpflichtung sucht. ���� Die Reise führt sie in den Wald, wo sie lernen muss, mit ihren Ängsten umzugehen und ihre Schatten zu akzeptieren.	493	545
Müssten bei einem Fachkräftemangel... ...nicht die Gehälter dieder Fachkräfte steigen? Hat man mir doch immer erklärt, dass wenn ein Gut knapper wird, dass dann der Preis dafür steigt.		0	232
Ja, lieber die Enterprise Die ist handlicher und friedlicher. Außerdem internationaler, denn wir wissen ja, dass mindestens ein Russe und ein Asiate mit dabei sein müssen.		0	445
Danke Frau Rejeki! Liebe Frau Rejeki: DANKE!	Das war ein großartiger Abend, und ich bin dankbar für Ihr Engagement und Unterstützung. Ich hoffe, wir können bald wieder zusammenarbeiten und weitere erfolgreiche Veranstaltungen organisieren.	194	691
Aber die SMS... ...kopiert nicht mein Adressbuch an meinen Provider.		0	68
Hauptsache Billig Egal ob Gammelfleisch oder Klamotten an denen noch der Geruch der abgebrannen Textilfabrik klebt - Hauptsache Billig, dann geht das Hirn aus und die Gier an. [QUOTE]  Genau, wen kümmert es, dass dadurch die Daten von Dritten die in meinem Adressbuch sind plötzlich abgezapft werden...		0	303
