prompt	lamma_text	gen_text_len	orig_text_len
 Amy Winehouse war die Musikerin für die dunklen Jahreszeiten. Man darf wirklich nicht allzu sehr in Songs wie „Back to Black“ oder „Love is a losing game“ versinken, dann wird‘s gefährlich.	Denn es ist klar: Amy Winehouse hat ihre Probleme gehabt und das mit 27 Jahren im Jahr 2011. Was war damals passiert? Wie kam sie zu diesem frühen Tod?	151	729
 Denken bedeutet, unsere Zeit in Begriffe zu fassen. Daran sind wir gewöhnt.	Wir denken in Wörter und Sätze, aber auch in Bilder, Gerüche oder Töne. Wie viele andere Menschen haben Sie vielleicht schon einmal darüber nachgedacht, warum es so schwierig ist, bestimmte Gedanken zu verfolgen oder klar zu denken. Es gibt zahlreiche Faktoren, die uns dabei helfen oder behindern können: unser Denkstil, unser Wissen und unsere Erfahrungen gehören dazu. In diesem Kapitel werden wir einige Techniken und Hindernisse des kritischen Denkens betrachten – eine wichtige Komponente der kognitiven Flexibilität. Dadurch können Sie lernen, Ihre Gedanken besser zu kontrollieren und Ihr Denken zu vertiefen. 1. **Kritisches Denken**: Kritisches Denken bedeutet, Informationen oder Argumente sorgfältig zu überprüfen, bevor man sie akzeptiert oder verbreitet. Dies kann dazu beitragen, Fehler und Irrtümer zu vermeiden sowie Wahrheit und Fairness zu fördern. 2. **Denken in Klammern**: Das Denken in Klammern ist eine Methode, um ungewöhnliche oder neue Gedanken aufzufangen und weiterzuverfolgen. Sie fragen sich, was die Idee bedeuten könnte oder wie sie mit Ihrem Wissen übereinstimmen oder konfliktieren kann. 3. **Hintergrundwissen**: Ein wichtiger Faktor beim kritischen Denken ist das Hintergrundwissen, das Sie in bestimmten Bereichen haben. Dieses Wissen ermöglicht es Ihnen, Informationen im Kontext zu betrachten und mögliche Fehler oder Ungenauigkeiten zu erkennen. 4. **Hintergrundeinstellungen**: Hintergrundeinstellungen sind die persönlichen Überzeugungen, Werte und Meinungen, die uns beeinflussen. Sie können dazu beitragen, bestimmte Informationen als wahrscheinlich oder unwahrscheinlich zu betrachten, was wiederum das kritische Denken beeinflusst. 5. **Emotionen**: Emotionen spielen bei der Bewertung von Informationen und Argumenten eine wichtige Rolle. Sie können dazu beitragen, bestimmte Gedanken als angemessen oder unangemessen zu werten, was wiederum das kritische Denken beeinflusst. 6. **Kognitive Verzweigung**: Kognitive Verzweigung ist der Prozess, bei dem wir unsere Gedanken in verschiedene Richtungen erweitern und kombinieren. Dies kann dazu beitragen, ungewöhnliche oder neue Ideen zu entwickeln und weiterzuverfolgen. 7.	2170	4045
 Es geschieht nichts, der Raum ist schwarz. Mitten auf der erhöhten Drehbühne, die sich nicht rührt, steht ein zerbrochener Spiegel.	Die Schauspielerinnen sind in langen weißen Gewändern und mit Blumen im Haar zu sehen. Sie agieren wie in einem Traum oder einer surrealistischen Szene. Die Musik ist minimalistisch und ruhig, sie unterstützt die Stimmung der Szene. Es gibt keinen Text oder Dialoge. Die Schauspielerinnen bewegen sich langsam und kontrolliert auf der Bühne umher. Sie schauen den zerbrochenen Spiegel an und führen symbolische Handlungen aus, wie das Aufbrechen von Blüten oder das Sammeln von Scherben. Die Kamera ist still und beobachtet die Aktion von einer Entfernung, so dass der Eindruck eines surrealistischen Gemäldes entsteht.	619	4645
 Es war ihr Kindheitstraum. Balletttänzerin.	18 Jahre alt, in der Schule und auf dem Weg zur Karriere im Ballett. Dann kam das Unglück: Eine schwere Krankheit zwang sie zum Abbruch ihrer Tanzkarriere. Sie verlor alles, was ihr am Herzen lag – den Traum von einer erfolgreichen Laufbahn als Ballerina. Aber sie hat nicht aufgegeben. Stattdessen hat sie sich neuen Zielen zugewandt und ist in eine neue Karriere gegangen: Als Inspirations-Coach hilft sie anderen, ihre Träume zu erreichen – auch wenn es schwierig erscheint oder schon geschehen ist.	502	1793
  | Davon, dass sie noch vor einigen Monaten ziemlich uneins waren, ist nichts mehr zu sehen. Bei der Vorstellung der neuen Datenschutzgrundverordnung geben sich die VertreterInnen von EU-Parlament, Rat und Kommission einig.	Die neue Verordnung soll im Mai 2018 in Kraft treten. Sie schränkt den Datenverkehr zwischen Unternehmen und Drittlandfirmen weiter ein. Die Datenschützer fordern jedoch noch stärkere Regeln für die Zusammenarbeit von Unternehmen aus der EU mit Partnern außerhalb des Binnenmarktes. Die neue Verordnung soll auch künftig eine breit gefächerte Anwendung haben, wie z.B. bei Online-Diensten oder in der Telekommunikation. Die Datenschützer fordern jedoch weiterhin stärkeren Schutz für die Bürgerinnen und Bürgern gegenüber der Datenverarbeitung durch Unternehmen. Die neue Verordnung soll auch künftig eine breit gefächerte Anwendung haben, wie z.B.	648	2415
 In den vergangenen Wochen war ich jedes Mal ratlos, wenn mich jemand fragte: „Wie ist Paris gerade?“ Nicht weil die Frage nicht berechtigt ist, sie ist es absolut, nur gibt es darauf keine eindeutige Antwort. Wie soll eine Stadt nach Anschlägen wie denen des 13.	November 2015 und der Terroranschläge im April 2019 für immer verändert sein? Die Frage ist nicht leicht zu beantworten, aber es gibt einige Aspekte, die ich persönlich als Reisender in Paris erlebt habe. Die Stadt hat sich tatsächlich verändert: Es herrschen strengere Sicherheitsvorschriften und manchmal auch eine gewisse Angst vor einer möglichen Wiederholung der Angriffe. Aber trotz dieser Veränderungen ist Paris weiterhin die wunderbare Stadt, in der sie immer war – voller Kultur, Geschichte und Lebensfreude. Die Menschen sind nach wie vor freundlich und entgegenkommend, und das Leben geht weiter.	608	8245
  | Je stärker Israels Besatzungspolitik international auf Widerstand stößt, desto massiver geraten diejenigen Israelis unter Beschuss, die zu Hause den Frieden voranzutreiben versuchen. Der Gipfel der seit Wochen laufenden Droh- und Hetzkampagne gegen links ist ein kürzlich veröffentliches Video, das namentlich vier Menschenrechts- und Friedensaktivisten nennt und ihre Fotos mit dem Hinweis ausländisches „Implantat“ zeigt.	Das Video wurde auf sozialen Medien hochgeladen und hat innerhalb von Stunden Millionen von Aufrufen erzielt. Die Aktion ist Teil einer Kampagne, die seit Monaten läuft und in der linksgerichteten Organisationen und Personen mit Angriffen, Verleumdungen und Bedrohungen konfrontiert werden. Diejenigen, die sich für den Frieden einsetzen oder gegen das israelische Besatzungsregime kämpfen wollen, sind besonders gefährdet. Die Gewalt eskalierte im Laufe der letzten Wochen: Linksgerichtete Aktivisten wurden verletzt und ihr Eigentum zerstört, während rechte Gruppen versuchten, Demonstrationen zu stürmen oder Polizeikräfte anzuspornen. Die Lage ist gefährlich und es gibt Anzeichen dafür, dass sie sich weiter verschärfen könnte.	732	3832
  | Die Besucher treiben Lusine Manukjan die Blässe ins Gesicht. Die Wäsche fällt ihr aus der Hand.	Sie hat Angst, ihre Mutter könnte sie schlagen, weil sie nicht mehr weiß, was sie tun soll. Lusines Vater war ein erfolgreicher Geschäftsmann und hatte seine Tochter für das Leben in Reinkulturen vorbereitet: Die besten Schulen, Sprachkurse, internationale Erfahrungen – alles, um ihr die Welt zu eröffnen. Doch jetzt ist der Vater tot, und Lusine muss sich neu orientieren. Sie beschließt, ihre Mutter zu besuchen, die sie seit Jahren nicht mehr gesehen hat: Die alte Dschermuk-Kaserne in Jerewan, wo ihr Vater diente, und wo Lusines Mutter als Soldatin Dienst tat. In der Kaserne trifft Lusine auf eine Gruppe von Frauen, denen ihre Mutter angehört hatte – die ehemaligen Soldateninnen des 365. Gardebataillons. Die alten Damen erzählen ihr Geschichten aus ihrer Zeit im Militär und teilen ihr Wissen über das Leben in der Stadt mit. Sie lehren Lusine, wie man sich gegen die Kälte wehrt, und sie zeigt ihnen ihre Fähigkeiten als Modedesignerin. Die Frauen sind beeindruckt von ihrem Talent und ermutigen sie, weiterzumachen. Lusines Mutter ist zunächst überrascht, ihre Tochter aufsuchen zu sehen. Doch die Zeit vergeht, und Lusine beginnt, sich zunehmend in der Gemeinschaft der ehemaligen Soldatininnen zu wohlfühlen. Sie lernt von ihnen, wie man im Leben weiterkämpft – auch nach dem Verlust eines geliebten Menschen. Schließlich entscheidet sie sich, ihre Mutter nicht mehr allein zu lassen und bleibt in Jerewan, um mit ihr zusammenzuwohnen. Lusine findet eine neue Familie und beginnt, ihre Schätze als Modedesignerin für die Frauen der Gemeinschaft zur Verfügung zu stellen.	1584	8245
 So viele Zahlen spendiert uns heute das Bundeskartellamt, welche wollen wir herausgreifen? Die größte: 190 Millionen.	Das ist die Summe der Bußgelder, die im Zusammenhang mit dem Fußball-Skandal verhängt wurden. Aber es gibt noch weitere Zahlen, die für sich genommen interessant sind und den Skandal in seiner Dimension verdeutlichen:  1. 28 Millionen Euro: Das ist der Betrag, den das Bundeskartellamt im Zusammenhang mit dem Fußball-Skandal an Bußgelder erpresste.	349	393
  | Es war ein Paukenschlag, als die Chefin der obersten Umweltbehörde der Republik vergangene Woche anregte, Dieselfahrzeuge aus den Innenstädten zu verdammen. „Die Kommunen müssen Maßnahmen ergreifen können, um die Stickstoffdioxidbelastung in den Innenstädten kurzfristig zu reduzieren“, hatte Maria Krautzberger, Präsidentin des Umweltbundesamtes, gesagt.	Das Bundesumweltministerium (BMU) hat nun eine Richtlinie erlassen, die es Kommunen ermöglicht, Fahrzeuge mit Dieselmotor in Innenstädten zu beschränken oder gar auszusperren. Die Städte können dabei frei entscheiden, ob sie diese Maßnahmen umsetzen möchten und welche Gebiete betroffen sind. Die Richtlinie wurde von Umweltminister Svenja Schulze (Bündnis 90/Die Grünen) erlassen und soll dazu beitragen, die Luftqualität in den Städten zu verbessern. „Dies ist ein wichtiger Schritt auf dem Weg zur Verbesserung der Luftqualität in unseren Städten“, sagte Schulze am Montag. Bisher waren Maßnahmen gegen Dieselfahrzeuge nur an bestimmten Orten oder an bestimmten Zeiten möglich, wie z. B. die sogenannten „Diesel-Verbotszonen“. Mit der neuen Richtlinie soll es Kommunen nun ermöglicht werden, auch in anderen Bereichen Maßnahmen gegen Dieselfahrzeuge zu ergreifen. Die Umweltorganisation Deutsche Umwelthilfe (DUH) hat die neue Richtlinie begrüßt und forderte gleichzeitig schärfere Regeln zur Reduzierung von Stickoxiden im Straßenverkehr.	1042	1788
  | Wissenschaftler und Naturschützer haben die Gemeine Binsenjungfer (Lestes sponsa) zur Libelle des Jahres 2016 gekürt. Man wolle darauf aufmerksam machen, dass die Vielfalt der Libellenarten bedroht sei, teilten der Bund für Umwelt und Naturschutz Deutschland (BUND) und die Gesellschaft deutschsprachiger Odonatologen am Freitag in Frankfurt mit.	Die Gemeine Binsenjungfer ist eine von mehr als 140 Libellenarten in Deutschland. Sie lebt an stillgewässern, wie Moorseen oder Gräben, und ist durch ihre auffällige Färbung und ihr charakteristisches Fliegen erkenntlich. Die Kürung der Gemeine Binsenjungfer soll auf die hohe Bedeutung dieser Art für das Ökosystem von Stillgewässern hinweisen und darauf aufmerksam machen, wie viele andere Libellenarten bedroht ist durch Umweltverschmutzung, Zerstörung ihrer Lebensräume sowie Klimawandel.	492	697
  | Der von einem Bilanzskandal erschütterte Elektronikkonzern Toshiba streicht fast 7.000 Arbeitsplätze. Allein im Fernsehgeschäft fielen mit 3.700 rund 80 Prozent der bisherigen Jobs weg, kündigte der japanische Konzern gestern an.	| Der von einem Bilskandal erschütterte Elektronikkonzern Toshiba streicht fast 7.000 Arbeitsplätze.	100	495
 Da es ja nun kurz vor Weihnachten ist, verwundert es nicht, dass eine neue Warmfront ins Land zieht. Und zwar von Westen, wo der Dienstag regnerisch beginnt.	Die Wolken sind dicht und die Temperaturen bleiben auf niedrigem Niveau. Aber auch am Montag wird es noch feucht und kühl sein. Dafür ist jedoch ein leichter Sonnenschein zu erwarten, der das Wetter etwas aufhellt. Die Maximaltemperaturen steigen an manchen Orten über 10 Grad Celsius hinaus. In den meisten Regionen bleibt die Temperatur jedoch im mittleren Bereich zwischen 5 und 9 Grad Celsius.	397	431
  | Ökostrom ist weiter auf dem Vormarsch. Mit voraussichtlich 30 Prozent haben die erneuerbaren Energien nach vorläufigen Berechnungen des Branchenverbandes BDEW 2015 den größten Anteil an der Stromerzeugung.	Der Anteil von Ökostrom liegt damit deutlich über dem der konventionellen Kohlekraftwerke (63 Prozent) und leicht unter dem der Kernenergie (8,4 Prozent). | In Deutschland hat die erneuerbare Energien 2015 mit einem Anteil von 27,9 % den größten Anteil an der Stromerzeugung. Der Anteil von Ökostrom liegt damit deutlich unter dem der konventionellen Kohlekraftwerke (46,8 %), aber über dem des Kernenergie-Anteils (10,5 %).	424	483
  | Aus Furcht vor einer langwierigen Regierungsbildung haben Anleger gestern spanische Wertpapiere aus ihren Depots geworfen. Dies trieb die Rendite der zehnjährigen Staatsanleihen auf ein Sechs-Wochen-Hoch von 1,891 Prozent.	| Aus Furcht einer langwierigen Regierungsbildung haben Anleger gestern spanische Wertpapiere aus ihren Depots geworfen.	120	498
 taz.die tageszeitung | Rudi-Dutschke-Str. 23 | 10969 Berlin Die Redaktion behält sich Abdruck und Kürzen von Leserbriefen vor.		0	1623
  | Großstädte geraten trotz steigender Steuereinnahmen immer stärker in die Schuldenfalle. Dabei sind die zu erwartenden Ausgaben durch hohe Flüchtlingszahlen noch nicht eingerechnet.	|  **Kommunalpolitik**   |  Die Kommunen haben zunehmend Probleme, ihre Aufgaben und Verantwortlichkeiten im Wandel der Gesellschaft klar zu definieren und finanziell abzusichern. Dies führt zu einer Verschiebung von Lasten auf die Bundesebene und zur Privatisierung öffentlicher Dienstleistungen. |  **Wachstum des Mittelstands**   |  Der deutsche Mittelstand erlebte in den vergangenen Jahren ein starkes Wachstum, was zu einer Verschiebung der wirtschaftlichen Machtstrukturen im Land führt.	494	484
  | Der Deutsche Gewerkschaftsbund fordert die Schaffung eines „sozialen Arbeitsmarktes“ für Flüchtlinge. „Ich kann mir vorstellen, dass wir für eine gewisse Zeit einen sozialen Arbeitsmarkt schaffen für gesellschaftlich notwendige Tätigkeiten, die ansonsten nicht erledigt würden“, sagte DGB-Chef Reiner Hoffmann der  .		0	498
  | Bei einem Selbstmordattentat nahe der Hauptstadt Kabul sind nach Nato-Angaben sechs Soldaten der Militärallianz getötet worden. Der Anschlag der Taliban ereignete sich am Montag in der Nähe des Luftwaffenstützpunkts Bagram, wie ein Nato-Sprecher mitteilte.	Die Opfer seien aus verschiedenen Ländern, so der Sprecher.	59	2278
  | Intimste Fotos von Partner oder Partnerin – für manche ist das Teil des Liebesspiels. Nach dem Scheitern der Beziehung müssen die Bilder aber an den anderen herausgerückt werden: Dies gebietet die Achtung der Privat- und Intimsphäre und das Recht, selbst darüber zu befinden, wem „Einblick in das eigene Geschlechtsleben gewährt wird“, so der BGH gestern.	Die Entscheidung des Bundesgerichtshofs (BGH) vom 26. Februar 2014 hat weitreichende Konsequenzen für die Beziehungen zwischen Partnern und Partnerinnen, insbesondere bei Trennungen oder Scheidungen. Der BGH erklärte dabei das Recht auf Achtung der Privat- und Intimsphäre als grundrechtlich geschütztes Persönlichkeitsinteresse.	329	498
  | Der Flüchtlingszustrom von den griechischen Inseln in der Ostägäis aufs Festland hält an: An Bord von drei Fähren sind am frühen Montagmorgen gut 4.000 Migranten und Flüchtlinge im Hafen von Piräus angekommen. Sie kamen nach der Überfahrt aus der Türkei von den Inseln Lesbos und Chios.		0	489
  | Widersprüche im hessischen NSU-Ausschuss: Am Montag hat dort eine ehemaliger Verfassungsschützer ausgesagt, aber keine Klarheit in den Fall gebracht. Der 72-Jährige ist ein Exkollege von Andreas Temme, dem hessischen Verfassungsschützer, der in der Nähe war, als der Kasseler Internetcafébesitzer Halit Yozgat mutmaßlich vom NSU ermordet wurde.	Der ehemalige Verfassungsschützer hatte am Montagabend öffentlich erklärt, dass Temme ihm gegenüber von einem Widerspruch gegen den Bericht der Bundesregierung über die Ermordung des Internetcafébesitzers Halit Yozgat im Jahr 2013 gesprochen habe. Temmes Aussage sei jedoch nicht klar und verständlich gewesen, so der Ex-Verfassungsschützer in einem Interview mit dem Hessischen Rundfunk (HR).	393	2401
  | Slowenien hätte Geschichte schreiben können. Im März schrieb das Parlament mit großer Mehrheit die Ehe auch für homosexuelle Paare per Gesetz fest.	Die neue Regelung trat am 1. Mai in Kraft, nachdem sie von der slowakischen Regierung gebilligt wurde. Das slowenische Parlament hatte im Dezember einstimmig beschlossen, das Homo-Ehe-Gesetz zu verabschieden. Es ermöglicht gleichgeschlechtlichen Paaren die Ehe einzugehen und damit Rechte wie Adoption oder Erbrecht zu erlangen. Die slowakische Regierung hatte sich zunächst geweigert, das Gesetz anzuwenden, weil sie der Meinung war, es verletze ihre Souveränität. Am 12. April gab die Regierung jedoch bekannt, dass man auf Druck von EU-Kommissar Johannes Hahn und unter Berücksichtigung des slowenischen Verfassungsgerichtes das Gesetz anwenden werde.	654	2875
 | Indiens Oberster Gerichtshof hat einen Antrag abgelehnt, die Freilassung eines der Täter der Gruppenvergewaltigung und Ermordung einer Studentin im Jahre 2012 rückgängig zu machen. Es gebe keine rechtliche Handhabe, die Haft des am Sonntag entlassenen Mannes zu verlängern, so die Richter.	| Die Entscheidung hat massive Proteste ausgelöst und es wird befürchtet, dass sie das Vertrauen der Bürger in die Justiz weiter unterminieren könnte.	150	498
 Der DGB Nord hat ein positives Fazit des Mindestlohns in Schleswig-Holstein gezogen. „Der Mindestlohn wirkt, vor allem Frauen profitieren davon“, sagte Uwe Polkaehn, Vorsitzender des DGB Nord.	Die Gewerkschaft schätzt, dass etwa 100.000 Arbeitnehmer in der Region von den höheren Löhnen betroffen sind.	109	516
 In der schleswig-holsteinischen Landesregierung ist offener Streit über die Gründe für Planungsverzögerungen beim Ausbau der A 20 entbrannt. Der grüne Umweltminister Robert Habeck wies die Darstellung von Verkehrsminister Reinhard Meyer (SPD) zurück, ein jüngst entdeckter Seeadler-Horst verzögere die Planungen für die Küstenautobahn und einen Elbtunnel nach Niedersachsen um mindestens zwei Jahre.	Habeck betonte in einer Erklärung: „Der Ausbau der A���20 ist ein komplexes Projekt, bei dem es zahlreiche Aspekte gibt, die aufeinander Einfluss nehmen können.“ Die Entscheidung für den Elbtunnel und den Küstenautobahnausbau sei bereits getroffen worden. Es gebe jedoch „weitere wichtige Fragen zur Verkehrsplanung in Schleswig-Holstein“, wie z. B. der Ausbau von Landesstraßen oder die Verbesserung des ÖPNV, auf die man sich jetzt konzentrieren müsse. Meyer hatte am Montag im schleswig-holsteinischen Landtag erklärt: „Der Seeadlerhorst ist ein weiteres Hindernis für den Ausbau der A���20 und wir können uns nicht mehr auf das Jahr 203 freuen, in dem die Autobahn fertig sein sollte.	688	810
 Die Redaktion behält sich Abdruck und Kürzen von Leserbriefen vor. Die veröffentlichten Briefe geben nicht unbedingt die Meinung der Redaktion wieder.	Bitte beachten Sie unsere Leitlinien für den Einsatz von Bildern, Namen und Adressen in den Briefen:  1. Bildnisse sind möglich, wenn sie zur Illustration des Inhalts beitragen (max. 3 × 2 cm). 2.	196	2804
  | Nein zur Homo-Ehe in Slowenien: Bei einem Referendum zur Einführung der gleichgeschlechtlichen Ehe hat sich eine Mehrheit für die Rücknahme eines entsprechenden Gesetzes ausgesprochen. Rund 63,5 Prozent der Teilnehmer votierten gegen die Gleichstellung homosexueller Paare.	Das Ergebnis ist ein deutlicher Schlag für die Rechte von Schwulen und Lesben in Slowenien. | Nein zur H-Ehe in Slowenien: Bei einem Referendum zur Einführung der gleichgeschlechtlichen Ehe hat sich eine Mehrheit für die Rücknahme eines entsprechenden Gesetzes ausgesprochen. Rund 63,5 Prozent der Teilnehmer votierten gegen die Gleichstellung homosexueller Paare.	364	683
  in Niedersachsen dominieren weiterhin die Rauschgiftdelikte. Vor allem der Handel mit Drogen über das Internet nehme zu, teilte das Innenministerium zum Berichtsjahr 2014 mit.	Insgesamt seien im Jahr 2013 in Niedersachsen 657 Rauschgiftdelikte verübt worden – ein Anstieg von 8 Prozent gegenüber dem Vorjahreswert (603 Delikte). Der Hauptanteil der Straftaten betrage dabei 49,4 Prozent und liege bei Drogenhandel. Die Polizei ermittle weiterhin intensiv gegen Rauschgiftdelikte in Niedersachsen. So seien im Berichtsjahr 2013 insgesamt 65 Ermittlungsverfahren eingeleitet worden, was einem Anstieg von 48 Prozent gegenüber dem Vorjahreswert (44 Verfahren) bedeutet. Die Polizei erhebe ihre Bemühungen um die Bekämpfung der Rauschgiftdelikte in Niedersachsen weiterhin auf ein hohes Niveau, teilte das Innenministerium mit. So seien im Berichtsjahr 2013 insgesamt 65 Ermittlungsverfahren eingeleitet worden – eine Steigerung von 48 Prozent gegenüber dem Vorjahreswert (44 Verfahren). Die Polizei erhebe ihre Bemühungen um die Bekämpfung der Rauschgiftdelikte in Niedersachsen weiterhin auf ein hohes Niveau, teilte das Innenministerium mit. So seien im Berichtsjahr 2013 insgesamt 65 Ermittlungsverfahren eingeleitet worden – eine Steigerung von 48 Prozent gegenüber dem Vorjahreswert (44 Verfahren).	1124	1229
 Vor vier Jahren schrien die Empörten „Sie vertreten uns nicht“ und ernteten von den beiden großen spanischen Parteien ein müdes Lächeln. Wer das System verändern wolle, müsse nur eine Partei gründen, wurde ihnen mit zynischem Ton empfohlen.	Die Gründung einer eigenen Partei war für die damals 20-jährige Arancha González Laya nicht nur ein politisches Projekt, sondern auch persönliche Überzeugung: Sie wollte den Kampf gegen Armut und Ungerechtigkeit in der Welt fortsetzen – und sie wollte das auf eine neue Art und Weise tun. Auch wenn die Partei von Arancha González Laya im spanischen Parlament keine Rolle spielt, so hat sich die Bewegung für ein besseres Europa etabliert und wirkt heute weltweit: Die „Fundación Europea de la Mujer“ (FEMM) fördert Frauenrechte in der ganzen Welt. Auch wenn Arancha González Laya nicht mehr im spanischen Parlament sitzt, so ist sie weiterhin eine wichtige Stimme für ein besseres Europa und für die Rechte von Migranten: Sie ist seit 2017 Beamtin bei der EU-Kommission und leitet dort das Direktorat für internationale Zusammenarbeit. Die Geschichte von Arancha González Laya zeigt, dass es möglich ist, politisch aktiv zu sein – auch wenn man keine traditionelle Karriere in einer etablierten Partei hat.	1007	2649
  | In diesem Jahr wurden bereits fast doppelt so viele Asylbewerber aus Deutschland abgeschoben wie 2014. Das betraf bis Ende November insgesamt 18.363 Menschen, gab das Bundesinnenministerium am Montag bekannt.		0	1055
 Na, wer sagt’s denn! Neues Hoffnungszeichen für Angela Merkel, die mit ihren Slogans bisher noch nicht alle Deutschen überzeugen konnte: Die Nachrichtenagentur AFP übersetzt den Namen der spanischen Erfolgsbewegung ­„Podemos“ in „Wir schaffen das“ – und will der Kanzlerin damit vielleicht ein bisschen Mut einflößen.	Die Idee, Merkels Slogan zu adaptieren, stammt von einem AFP-Redakteur, sagt die Agentur. Sie hoffen, dass es Angela Merkel gut gefällt und sie sich mit dem neuen Namen identifiziert fühlt – oder zumindest ein bisschen Mut einflößen kann. Wie wir bereits berichtet haben, hat Angela Merkel in den vergangenen Monaten immer wieder betont, dass sie nicht mehr für eine erneute Kanzlerschaft kandidieren wird.	406	405
 Osnabrück ist ein interessanter Forschungsgegenstand, weil es so mittelmäßig ist. Zwar ist die offizielle Lesart eine andere: Oberbürgermeister Wolfgang Griesert hebt in seinem Geleitwort zum Band „Topografien des Terrors – Nationalsozialismus in Osnabrück“ hervor, dass man sich durch den selbstgewählten Titel der „Friedensstadt“ verpflichtet fühle zur „kritischen Auseinandersetzung mit der nationalsozialistischen Vergangenheit der Stadt“.	Die kritische Auseinandersetzung findet jedoch nicht statt. Stattdessen werden die Leser durch eine Sammlung von Artikeln und Bildern über das Leben in Osnabrück während des Nationalsozialismus gebracht, ohne dabei den Fokus auf die systematischen Verbrechen zu richten oder sie in einen historisch-kritischen Kontext zu stellen. Die Autoren der einzelnen Beiträge verweilen bevorzugt bei anekdotischen Details und Anekdote, was dem Band ein nostalgisches Flair gibt, das jedoch nicht mit der schrecklichen Realität des Nationalsozialismus in Osnabrück übereinstimmt. Die Stadt Osnabrück hat während der NS-Zeit zahlreiche Verbrechen verübt und dabei ihre Rolle als „Hauptstadt der Provinz“ ausgenutzt, um die nationalsozialistische Ideologie zu fördern und durchzusetzen. Es ist wichtig, diese Geschichte aufzuarbeiten und nicht nur anekdotische Details oder positive Seiten der Stadtgeschichte hervorzuheben. Das Buch stellt keine kritische Auseinandersetzung mit der NS-Vergangenheit dar, sondern dient eher dazu, die Leser zu beschwichtigen und ihnen eine nostalgisch gefärbte Sicht auf das Leben in Osnabrück während des Nationalsozialismus vorzuspielen.	1159	4958
  | Manchmal bricht es bei Mathias Middelberg doch durch: „Im Februar 1953 gebar Ines Hentschel Hans Calmeyer einen Sohn“, schreibt er doch tatsächlich in seinem neuen Buch über Hans Calmeyer. Müssen   sich durch solche Einsprengsel konservativen Jargons zu erkennen geben?	Oder ist es vielleicht einfach nur so, dass manchmal unangemessene Wörter und Sätze aus einem gewissen Hang zur Authentizität oder zum Anspruch auf Klarheit entstehen? | Manchmal br es bei Mathias Middelberg doch durch: "Im Februar 1953 gebar Ines Hentschel Hans Calmeyer einen Sohn", schreibt er doch tatsächlich in seinem neuen Buch über Hans Calmeyer. Müssen sich   sich durch solche Einsprengsel konservativen Jargons zu erkennen geben?	440	6640
  Man kann davon ausgehen, dass über 80 Prozent der Leute, die vor der Abschiebung stehen, Roma aus sogenannten sicheren Drittstaaten sind, also aus Albanien, Bosnien, Serbien, Kosovo und anderen Ländern des Westbalkans. Und von diesen 80 Prozent sind wiederum 80 Prozent Frauen und Kinder.		0	2151
 Jeden Dienstag stellen wir eine kontroverse Frage zu politischen Streits, gesellschaftlichen Phänomenen oder Alltagsfragen. Diskutieren Sie mit – auf taz.de/streit		0	164
  | Ein slowakischer Jäger hat bei einer Treibjagd irrtümlich seinen Kollegen erschossen. Das 56-jährige Opfer sei von einem Schuss in den Brustkorb getroffen worden, so eine Polizeisprecherin gestern.	Der 21-jährige Täter habe sich nach der Tat selbst übergeben und werde nun vor Gericht stehen.	94	488
  | Der große asiatische Fischverarbeiter Thai Union drängt auf den deutschen Markt. Der Weltmarktführer im Bereich Thunfischkonserven will die Mehrheit am größten deutschen Fischkonservenhersteller Rügen Fisch (Hawesta, Lysell) übernehmen.	Die Übernahme von 51 Prozent der Anteile an Hawesta und Lysell durch den thailändischen Konzern wurde bereits im Februar bekannt gegeben. Thai Union hat nun seine Bereitschaft bekräftigt, die verbleibenden 49 Prozent der Anteile zu erwerben.	241	476
  | Nach dem Tod des libanesischen Extremisten Samir Kantar bei einem Raketenangriff ist es an der israelisch-libanesischen Grenze zu einem Artillerieduell gekommen. Raketen aus dem Südlibanon seien auf israelischen Gebiet eingeschlagen, erklärten Regierungsbeamte in Israel am Sonntagabend.	Die Armee habe daraufhin das Feuer mit ihrer Artillerie erwidert und die Angriffe hätten nach Angaben der Streitkräfte seitens des Libanon beendet. Die israelische Luftwaffe hat im Südlibanon Stellungen von Terrororganisationen bombardiert, wie sie am Freitagabend bekannt gegeben wurde.	287	1047
