prompt	lamma_text	gen_text_len	orig_text_len
Im folgenden Abschnitt wird das CC-Instrument Employee Volunteering vorgestellt. Nach der Erläuterung der zentralen Charakteristika werden verschiedene Typen des Employee Volunteering (EV) beschrieben.	Definition: Das Instrument "Employee Volunteering" (EV) ist ein Programm, bei dem Mitarbeiter einer Organisation in ihrer Freizeit und ohne finanzielle Vergütung soziale oder gemeinnützige Projekte unterstützen. EV ermöglicht es Unternehmen, ihre sozialen und umweltfreundlichen Ziele zu fördern und gleichzeitig die Motivation und Loyalität der Mitarbeiter zu steigern (Brown et al., 2013). Charakteristika:  * Freiwilligkeit: EV basiert auf freiwilliger Unterstützung von sozialen oder gemeinnützigen Projekten durch die Mitarbeiter einer Organisation. * Zusammenarbeit: Unternehmen und ihre Mitarbeiter arbeiten gemeinsam an den Projekten, was eine starke Teamspirit fördert.	678	759
In den letzten 20 bis 30 Jahren haben sich grundlegende Dinge in der Wirtschaft gewandelt und Kostenarten wie z. B. Personalkosten, Mietkosten oder Leasingkosten haben heutzutage einen ganz anderen Anteil an den gesamten Kosten.	Um die Bedeutung dieser verschiedenen Kostenarten besser verstehen zu können, ist es wichtig, sie in Relation zur Umsatzleistung zu setzen und aus diesem Verhältnis Schlüsse für die Unternehmensstrategie zu ziehen. Dazu kann man verschiedene Kennzahlen verwenden, wie z. B.:  1. Kostenquote: Diese Kennzahl gibt das Verhältnis von Gesamtkosten zur Umsatzleistung an. Sie zeigt, wie viel Prozent der Umsatzerlöse auf die Deckung der Betriebskosten entfallen. Je niedriger diese Quote ist, desto effizienter ist das Unternehmen in der Kostendeckung. 2. Bruttomarge: Diese Kennzahl gibt an, wie hoch der Gewinn pro verkaufter Einheit ist (z. B. pro verkauften Produkt oder Dienstleistung). Je höher die Marge, desto stabiler und profitabeler ist das Unternehmen im Wettbewerb. 3. Nettomarge: Diese Kennzahl zeigt den tatsächlichen Gewinn je verkaufene Einheit abzüglich der Kosten für Verkäufe (z. B. Marketing- oder Vertriebsausgaben). Je höher die Marge, desto stabiler und profitabeler ist das Unternehmen im Wettbewerb. 4. Durchschnittliche Warenwertleistung: Diese Kennzahl gibt an, wie viel Umsatz je verkäuflicher Einheit generiert wird (d. h. der durchschnittliche Preis pro Produkt oder Dienstleistung). Je höher dieser Wert ist, desto stabiler und profitabeler ist das Unternehmen im Wettbewerb. 5. Kostenstruktur: Diese Kennzahl zeigt, wie die verschiedenen Kostenarten in Relation zueinander stehen.	1408	1464
Im Militär sind allgemein – nicht nur in Bezug auf die Bundeswehr – mehrere Ungleichheitsdimensionen auf sozialstruktureller Ebene deutlich sichtbar, zieht man beispielsweise die vier Kategorien Geschlecht, sexuelle Orientierung, „Rasse“ und Religion heran: Militär ist ein „ol‘ boys club“ (Callahan/Tomaszewski 2007), Frauen sind zahlenmäßig auf horizontaler und vertikaler Ebene marginalisiert (vgl. Kümmel/Klein/ Lohmann 2001, Ahrens 2005, Levy 2003).	In Bezug auf sexuelle Orientierung gibt es seit den frühen 90er Jahren erste Schritte zur Gleichstellung von Lesben und Schwulen (vgl. Bundesministerium der Verteidigung 1994), jedoch ist die Diskriminierungsrate in diesem Bereich noch hoch (Bundeszentrale für politische Bildung 2013). Die Kategorie „Rasse“ zeigt ebenfalls ein hohes Maß an Ungleichheit, da Personen mit Migrationshintergrund unterrepräsentiert sind und strukturelle Benachteiligungen erleben (vgl.	466	454
Die Evolution des Menschen ist eine legendäre Geschichte, die uns immer wieder aufs Neue fasziniert und verzaubert. In unserer Vergangenheit verbirgt sich einer der Triumphe der Evolution: der Prozess, durch den sich sowohl die äußere Gestalt als auch die Lebensweise eines gewöhnlichen afrikanischen Menschenaffen so veränderten, dass er am Ende zur beherrschenden Spezies der Erde wurde.	Die Geschichte unserer Evolution ist ein Abenteuer voller Mutationen und natürlicher Selektion – eine Reise durch Millionen von Jahren, die unsere Vorfahren von kleinen, anspruchslosen Affen zu den intelligenten, kräftigen und anpassungsfähigen Wesen macht, die wir heute sind. Die wichtigsten Ereignisse in der Geschichte unserer Evolution lassen sich wie folgt zusammenfassen:  1.	382	589
Gerichte verurteilen Menschen, weil deren WLAN nicht ausreichend gesichert ist und Funktastaturen strahlen leider nicht nur bis zum Empfänger. Dieses Kapitel kümmert sich um alles was funkt.	Ein weiteres Problem sind ungewollte Störungen durch andere Geräte oder Netzwerke im Umfeld des eigenen WLANs, die als „Wi-Fi Killer“ bezeichnet werden und das eigene Signal stören können. Hier ein paar Tipps zur Vermeidung von Störungen:  1.	242	314
Die forensische Arbeit mit Kindern und Jugendlichen stellt Angehörige der Gesundheitsberufe vor eine besondere Herausforderung. Eine der wesentlichen Voraussetzungen für ein gutes Behandlungs- bzw.	Beratungsverhältnis zwischen den verschiedenen Berufsgruppen ist die gegenseitige Verständigung und Zusammenarbeit, um sicherzustellen, dass Patienten in ihrer Gesundheit und Entwicklung unterstützt werden. Die Arbeit mitern und Jugendlichen erfordert eine speziell angepasste Kommunikations- und Beratungsstrategie sowie ein hohes Maß an Empathie und Verständnis für die individuellen Bedürfnisse, Probleme und Lebenssituationen der Patienten. Die forensische Arbeit mitern und Jugendlichen stellt dabei eine besondere Herausforderung dar, da sie in vielen Fällen aus einer Vielzahl von Komponenten besteht, die auf unterschiedliche Weise beeinflusst werden können (z. B. familiäre Hintergründe, soziale Umwelt, kulturelle Identität usw.).	740	910
Der generelle Prozess der Personalbedarfsplanung beinhaltet, dass für eine Planungsperiode der Personalbedarf in qualitativer, quantitativer und zeitlicher Hinsicht zu ermitteln ist. Ein Vergleich mit dem vorhersehbaren Personal-Istbestand der Planungsperiode zeigt, ob ein – negativer oder positiver – Netto-Personalbedarf vorliegt.	Der generelle Prozess der Bedarfsplanung beinhaltet auch die Festlegung von Zielgrößen für den Personaleinsatz und das Ressourcenmanagement sowie eine kontinuierliche Überwachung, Anpassung und Optimierung des Personalbedarfs an sich verändernde Rahmenbedingungen. Dieser Prozess kann in verschiedene Phasen unterteilt werden:  1. Analyse der Geschäftsprozesse und -abläufe: Hierbei wird die Organisation analysiert, um zu erkennen, welche Positionen benötigt werden und wie diese im Laufe des Geschäfts ablaufen. Dazu gehören auch die Identifikation von Veränderungen in den Prozessen oder Abläufen sowie der Festlegung von Zielgrößen für den Personaleinsatz und das Ressourcenmanagement. 2.	692	793
In diesem Kapitel steht die Rotation des Kniegelenks im Fokus der Betrachtung. Hierbei werden Physiologie und Pathophysiologie der freien und aktiven Rotation ebenso beleuchtet wie Besonderheiten der patello-femoralen Anatomie und ihrer Auswirkung auf die Rotation.	Die Freie Knierotation (Patella alta) ist eine natürliche Bewegung, bei der das Bein in einer 360°-Drehung um den Körperachse stattfindet. Die aktive Knierotation hingegen erfordert zusätzlich die Beteiligung von Muskeln und Sehnen, insbesondere des Vastus medialis (innerer Schienbeinmuskel) und der Patellasehne. Die Freie Knierotation ist ein wichtiger Aspekt bei der Diagnose von Verletzungen oder Erkrankungen im Bereich des Kniegelenks, insbesondere beim Knorpelschaden (Patellarsehnen-Degeneration) und bei Patellafissur.	528	584
Im Gegensatz zu Erwachsenen sind Kinder häufig im Alltag während des Spielens mit Schmerzerfahrungen konfrontiert. Kinder erleben zudem spezifische Schmerzerfahrungen z.	B. bei der Entfernung von Milchgebiss oder bei der Entwicklung körperlicher Fähigkeiten wie Laufen, Springen und Klettern. In diesem Zusammenhang ist es wichtig, Kindern Möglichkeiten zur Selbsthilfe zu bieten, um Schmerzen während des Spielens effektiv zu reduzieren. Hier sind einige praktische Tipps für Eltern:  1. Empathie und Unterstützung: Stellen Sie sicher, dass Ihre Kinder wissen, dass sie bei Problemen oder Schmerzerfahrungen auf Ihr Verständnis und Ihre Unterstützung zählen können.	496	569
Was heißt überhaupt „Führung“? – Gibt es „die“ Führungspersönlichkeit?		0	346
Aggressive und gewalttätige Verhaltensweisen von Kindern und Jugendlichen können mit bis in das Erwachsenenalter reichenden Auswirkungen auf die körperliche und psychische Gesundheit verbunden sein. Frühzeitig ansetzende Programme zur Gewaltprävention im Kindes- und Jugendalter sollen aggressive Verhaltensweisen verhindern oder verringern, um das Risiko für kurz- und langfristige Entwicklungsbeeinträchtigungen zu reduzieren.	In diesem Zusammenhang ist die Gewaltprävention ein wichtiger Bestandteil der Familien-, Kinder- und Jugendhilfe sowie der Bildungspolitik. Sie umfasst verschiedene Ansätze, wie z. B.:  1. Präventionsprogramme in Schulen: Diese Programme sollen Kindern und Jugendlichen helfen, aggressive Verhaltensweisen zu erkennen und alternative Lösungen zu finden. Dazu gehören beispielsweise Konfliktlösungs- oder Sozialkompetenztrainings für Schülerinnen und Schüler. 2. Familieninterventionen: Diese Programme richten sich an die gesamte Familie, um gemeinsam auf aggressive Verhaltensweisen zu reagieren und alternative Lösungen zu finden. Dazu gehören beispielsweise Parenting-Trainings oder Familientherapie. 3. Präventionsprogramme in der Kindergartenausbildung: Diese Programme sollen pädagogische Fachkräfte ausbilden, um aggressive Verhaltensweisen bei Kindern frühzeitig zu erkennen und effektive Interventionen durchzuführen. 4. Gewaltpräventionsprogramme in der Jugendhilfe: Diese Programme richten sich an jugendliche Patientinnen und Patienten, die aggressives Verhalten zeigen oder von gewalttätiger Erziehung betroffen sind. Dazu gehören beispielsweise Gruppentherapien oder Einzelfallarbeit mit Familien. 5.	1214	1321
Der Patient wird nicht richtig behandelt, obwohl das Team eigentlich gewusst hätte, was zu tun ist und es auch gekonnt hätte: Das sind typische Kennzeichen für ca. 70 % aller Zwischenfälle und unerwünschter Patientenschäden in der Medizin.	Die Ursachen dafür liegen oft nicht im Einzelfall, sondern in strukturellen Problemen innerhalb des Gesundheitssystems: mangelnde Kommunikation zwischen den Fachdisziplinen, fehlende Standardisierung von Behandlungsabläufen und -prozeduren sowie unzureichende Aus- und Weiterbildung der medizinischen Fachkräfte. Die Medizintechnologie bietet hier zahlreiche Möglichkeiten zur Verbesserung der Patientensicherheit, indem sie effektive Lösungen für die Kommunikation zwischen den Fachdisziplinen sowie für die Standardisierung von Behandlungsabläufen und -prozeduren bereitstellt. Ein Beispiel hierfür ist das elektronische Gesundheitsakte (EGA) – ein digitales Dokument, in dem alle wichtigen Informationen über einen Patienten gesammelt sind. Das EGA ermöglicht es den betreuenden Fachkräften, schnell und effizient auf die medizinischen Hintergründe eines Falles zuzugreifen und so eine bessere Zusammenarbeit zwischen den verschiedenen Disziplinen zu gewährleisten.	968	1003
Forschungsleitende Annahmen im Kontext der Zusammenstellung des Datenkorpus Um aus einer diskursanalytischen Perspektive zu untersuchen, wie das Wissen über die bildungsbereichsübergreifende Umsetzung lebenslangen Lernens von Bildungsexpertinnen und -experten ausgehandelt, kodifiziert und tradiert wird, welche Schwerpunkte dabei gesetzt werden, an welchen es Konsens und wo es unterschiedliche Haltungen und Positionen gibt, setzt sich das Datenkorpus aus zwanzig Experteninterviews mit Vertreterinnen und Vertretern aus dem Elementarbereich, dem Sekundarbereich I, der Erwachsenenbildung/Weiterbildung sowie aus der Bildungspolitik zusammen. Somit ist das Datenkorpus in vier Expertengruppen untergliedert.	Die zwanzig Experteninterviews wurden mittels standardisierter Fragen und Themengebiete erhoben, um eine möglichst detaillierte Darstellung des diskursanalytischen Forschungsziels zu gewährleisten. Die Interviewfragmente sind in der Dokumentation enthalten und dienen als Quelle für die Analyse von Diskurshandlungen und -positionen im Kontext lebenslangen Lernens. Das Datenkorpus bietet somit einen umfassenden Überblick über das Wissen, die Erfahrungen und die Haltungen der Experten in Bezug auf bildungsbereichsübergreifende Umsetzung von lebenslangem Lernen.	564	709
Vor dem Hintergrund der zusamm.enfassenden Gesamtdarstellung der Untersuchungsergebnisse ergeben sich aus der vorliegenden Arbeit Implikationen fiir das Management der VOLKSWAGEN AG bei der Gestahung internationaler Marktbearbeitungsstrategien.	Die Ergebnisse und Empfehlungen können dabei helfen, die Unternehmensziele besser zu erreichen und eine effizientere Zusammenarbeit mit den nationalen Partnerunternehmen zu gewährleisten.	187	244
Corporate Brands sind ein wichtiger Treiber des Unternehmenswerts. Im Vergleich zu Produktmarken ist die Führung und Steuerung von Corporate Brands wesentlich komplexer.	Hierzu gehören nicht nur das Management der Marke als Ganzes, sondern auch die Identifikation und Bewertung der einzelnen Elemente wie Unternehmensidentität, -kommunikation oder -image. Ein wichtiges Instrument zur Erfassung des Werts von Corporate Brands ist die Umfrage. Hierbei können verschiedene Fragestellungen angeschnitten werden:  1.	342	371
Aus den Beobachtungen der aktuellen Lage von nationaler und internationaler Kulturpolitik lässt sich eine Veränderung in der Diskussion um die Auswärtige Kulturpolitik (AKP) der Bundesrepublik erkennen, die zur These der Forschungsarbeit führt. In welchem Zusammenhang die aktuelle politische Praxis und die vorliegende Untersuchung stehen, wird im weiteren Verlauf erläutert.	### Politische Praxis in Deutschland  Die deutsche Auswärtige Kulturpolitik (AKP) ist ein Instrument der außenpolitischen Vision Deutschlands und dient dazu, das Land weltweit als kulturelle Einrichtung zu präsentieren. Die AKP hat sich im Laufe der Jahre kontinuierlich weiterentwickelt und umfasst heute eine breite Palette von Maßnahmen in den Bereichen Kulturdialoge, Kulturaustausch, internationale Zusammenarbeit sowie die Förderung von Kunst und Kultur.	460	565
Die von der Alternative für Deutschland (AfD) im vergangenen Jahr erzielten Wahlergebnisse sind beachtlich. Als gerade mal rund ein Jahr junge Partei zog sie im Mai 2014 mit gut sieben Prozent in das Europaparlament ein, im August 2014 folgte mit knapp zehn Prozent der Einzug in den sächsischen Landtag, wenige Wochen später dann mit knapp elf Prozent in Thüringen und über zwölf Prozent in Brandenburg auch der Sprung in zwei weitere Landesparlamente.	Im September 2015 erzielte die AfD bei der Bundestagswahl mit fast vierzehn Prozent ihr bisher bestes Ergebnis, was zur Folge hatte, dass sie als drittstärkste Fraktion ins Parlament einzog und damit erstmals einen großen Einfluss auf die politische Landschaft Deutschlands ausüben konnte.	289	453
Das Dissertationsprojekt der kooperativen Landschaftsbewertung zielt auf der einen Seite auf die Entwicklung von Onlinebeteiligungsmethoden und auf der anderen Seite auf die Umsetzung der Europäischen Landschaftskonvention. Dabei wird die Onlinebeteiligung insbesondere Web-GIS genutzt um Informationen zu gewinnen, die für die Umsetzung der Landschaftskonvention benötigt werden.	Die Kooperative Landschaftsbewertung (KLB) ist ein Instrument zur nachhaltigen Entwicklung von ländlichen Räumen und dient als Modellprojekt für die praktische Anwendung der Europäischen Landschaftskonvention in Deutschland. Die KLB zielt darauf ab, eine breite Beteiligung aller Interessengruppen zu gewährleisten und dabei gleichzeitig den Schutz und die Erhaltung von Natur und Kulturlandschaften zu fördern.	411	522
In einer demokratischen, liberalen und pluralistischen Gesellschaft sollte sich jeder die Frage stellen, welchen Beitrag er für eine bessere Zukunft leisten kann. Wie lassen sich die Gemeinschaft, die Lebensverhältnisse von vielen Menschen weiterbringen?	Welche Ideen und Initiativen können dazu beitragen, dass wir gemeinsam ein neues Zeitalter der Menschheit gestalten? In diesem Buch werfen wir einen Blick auf einige dieser Initiativen. Wir sprechen mit Akteuren aus verschiedenen Bereichen – von Wissenschaftlern bis zu Unternehmensgründern und politischen Entscheidungsträgern –, um ihre Erfahrungen und Ideen zu teilen. Dabei soll das Buch nicht nur informieren, sondern auch Anregungen geben, wie jeder Einzelne aktiv an der Gestaltung einer besseren Zukunft teilhaben kann. Das Thema „Zukunft gestalten“ ist so vielfältig und komplex, dass es unmöglich sein würde, alle Aspekte in einem einzigen Buch abzudecken. Trotzdem versuchen wir hier, ein breites Spektrum von Ideen und Initiativen zu präsentieren – von Klimaforschung bis hin zur Digitalisierung der Gesellschaft sowie zum Thema Nachhaltigkeit und soziale Gerechtigkeit. Das Buch ist in drei Hauptteile untergliedert: „Klimawandel und nachhaltige Entwicklung“, „Digitale Transformation“ und „Nachhaltiges Wachsen“. In jedem dieser Teile finden Sie Texte, die sich mit verschiedenen Aspekten der jeweiligen Themenaußen befassen. Wir hoffen, dass dieses Buch Anregungen für eine bessere Zukunft liefern kann – nicht nur auf politischer Ebene, sondern auch im privaten und beruflichen Leben jedes Einzelnen.	1316	1648
Der Bereich der Parteienförderung war sowohl bei der Friedrich-Ebert-Stiftung wie auch bei der Konrad-Adenauer-Stiftung lange Zeit schwach organisiert. Parteienförderung fand in den letzten Jahrzehnten meist adhoc statt, eine konzeptionelle Linie gab es bei beiden Stiftungen kaum.	Die Förderung von Parteien war oft ein Nebenzweck der politischen Bildungsarbeit und die Finanzierung erfolgte aus verschiedenen Projekt- oder Programmbereichen. Die Friedrich-Ebert-Stiftung (FES) hat sich in den vergangenen Jahren zunehmend für eine stärkere Konzentration auf ihre Hauptaufgabe, die Förderung der sozialdemokratischen und sozialen Bewegungen, entschieden.	373	501
Als Indikatoren zur Unterscheidung zwischen städtischen und ländlichen Räumen werden häufig die Siedlungsdichte oder der Siedlungsflächenanteil verwendet (sog. Siedlungsstrukturtypen).	In Deutschland sind dies:  1. Dichtestädte mit über 300 Einwohnern pro Quadratkilometer 2. Mittelstädte mit zwischen 50 und 300 Einwohnern pro Quadratkilometer 3. Einzelne Städte oder Kleinstädte (z. B. Oberzentren) mit weniger als 50 Einwohner pro Quadratkilometer 4.	268	910
Im Bereich der Grammatik wurden die häufigsten Fehlerquellen der deutschen Sprache herausgesucht und leicht erklärt. Ich möchte betonen: Es wird kein Anspruch auf Vollständigkeit erhoben.	1. Genitiv-Fehler (z. B. "Bürofläche" statt "Büroflächen") 2. Pluralfehler (z. B. "Fußboden" anstatt "Fußböden", oder "Kindergarten" anstatt "Kindergartens") 3. Ungenaue Zeitformen (z. B. "ich bin heute nacht ins Kino gegangen." statt "Ich ging heute abend ins Kino.") 4. Verwechselung von Homonyme oder Wortgleichungen (z. B.	326	992
In diesem Kapitel werden die wesentlichen Punkte der vorliegenden Arbeit zusammengefasst. Darüber hinaus erfolgt eine Beschreibung von noch existierenden Limitationen und dem Nutzen dieser Arbeit.	Kapitelübersicht:  1. Einführung 	* Überblick über das Thema der Arbeit 2. Related Work 	* Übersichtsartikel zur Künstlichen Intelligenz in der Medizin 	* Methoden und Algorithmen für die automatische Diagnose von Patientendaten 3.	231	288
Die Familie der Enterobakterien (Enterobacteriaceae; gr. »enteron«: Darm) setzt sich aus zahlreichen Gattungen gramnegativer Stäbchen zusammen.	Sie sind wichtige Krankheitserreger und normalerweise harmlos in der Umwelt, insbesondere im Darm von Säugetieren (zum Beispiel Escherichia coli).	146	1650
Dreh- und Angelpunkt für die Erzielung zufriedenstellender Ergebnisse ist der richtige Einstieg. Vor Beginn der Durchführung der SWOT-Analyse sollten Sie das Ziel (Soll-Zustand) definiert haben.	Dieses Ziel sollte auf Basis des aktuellen Zustands und möglicher Entwicklungen in Ihrer Branche, Ihrem Markt oder Ihrem Unternehmen erstellt werden.	149	194
Individuelle Resilienz entwickelt sich einerseits „naturgemäß“ durch die Bewältigung der Höhen und Tiefen unseres Lebens. Andererseits kann man Resilienz gezielt trainieren, denn die Resilienzfaktoren sind keine angeborenen Persönlichkeitsmerkmale.	Sie können entwickelt werden, indem wir uns bewusst für Herausforderungen öffnen und sie annehmen – auch wenn es zunächst unangenehm oder sogar schmerzhaft sein kann. In diesem Artikel werde ich Ihnen zeigen, wie Sie individuelle Resilienz fördern können: durch das Erlernen von Fähigkeiten, die Ihnen helfen, Herausforderungen zu bewältigen und dabei wertvolle Erfahrungen zu sammeln. 1. Akzeptiere Herausforderungen Eine der wichtigsten Schritte auf dem Weg zur Resilienz ist es, sich von Angst oder Unsicherheit loszusagen und stattdessen die Herausforderung anzunehmen. Stellen Sie sicher, dass Sie Ihre Fähigkeiten ausbauen und dabei wertvolle Erfahrungen sammeln können. 2. Identifiziere Ressourcen Lernen Sie, auf Ihre eigenen Ressourzen zuzugreifen – das könnten persönliche Eigenschaften wie Entschlossenheit oder Flexibilität sein, aber auch die Unterstützung von Freunden und Familie, beruflicher Rat oder finanzielle Mittel.	936	995
Der Begriff „Echtzeit“ wird in unterschiedlichen Themenbereichen mit zum Teil sehr unterschiedlicher Bedeutung verwendet. Im Zusammenhang mit eingebetteten Systemen und der Datenübertragung in Automatisierungsumgebungen spricht man davon, dass ein System echtzeitfähig ist, wenn es bestimmte Aufgaben zuverlässig vor dem Erreichen einer vorgegebenen Zeitschranke (Deadline) abschließen kann.	In der Informatik und in der Kommunikationstechnik wird Echtzeit oft mit der Verarbeitung von Datenströmen in relativ kurzen Abständen assoziiert, um beispielsweise Sprachsignale oder Videoinhalte zu verarbeiten. Hierbei ist es wichtig, dass die Verarbeitungsdauer innerhalb eines bestimmten Zeitfensters liegt, damit eine fließende Darstellung des Signals bzw. der Inhalte möglich ist.	386	556
Der Gestaltungswille von staatlichen und gesellschaftlichen Stakeholdergruppen nimmt zunehmend Einfluss auf unternehmerische Entscheidungen und Investitionen. Die Politik hat das gesellschaftliche Risikomanagement entdeckt und verschärft über ihre Gesetzgebungskompetenz zunehmend die regulatorischen Anforderungen an Unternehmen und Branchen, NGOs legen medienwirksam und mit hoher Kampagnenqualität den Zeigefinger auf Missstände.	Die Bedeutung von Corporate Social Responsibility (CSR) für das Unternehmenserfolgspotenzial ist inzwischen unbestritten. Eine umfassende CSR-Strategie kann dazu beitragen, die Reputation des Unternehmens zu verbessern und eine positive Wahrnehmung durch Stakeholdergruppen zu erreichen. Die Erstellung eines nachhaltigen Geschäftsplans ist ein wichtiger Schritt auf dem Weg zur Umsetzung einer umfassenden CSR-Strategie. Dabei sollte der Plan nicht nur die ökonomischen, sondern auch sozialen und ökologischen Aspekte des Unternehmens abdecken. Die Erstellung eines nachhaltigen Geschäftsplanes erfordert eine fundierte Analyse der Unternehmenstätigkeit sowie einer sorgfältigen Identifikation von potentiellen Risiken, Herausforderungen und Chancen im Kontext gesellschaftlicher Anforderungen und Veränderungen. Ein wichtiger Bestandteil des nachhaltigen Geschäftsplanes ist die Festlegung von CSR-Zielen und -Indikatoren, um das Erreichen der vereinbarten Ziele zu überwachen und messbaren Fortschritt zu erzielen. Die Implementierung dieser Ziele sollte in regelmäßige Berichterstattung einbezogen werden, um die Leistungen des Unternehmens für seine Stakeholdergruppen transparent darzustellen. Ein weiterer wichtiger Aspekt der Umsetzung einer CSR-Strategie ist das Aufbauen von Partnerschaften und Netzwerken mit anderen Unternehmen, Verbänden, Regierungen sowie zivilgesellschaftlichen Organisationen. Diese Zusammenarbeit kann dazu beitragen, die Wirkung des Unternehmens im gesellschaftlichen Kontext zu verstärken und gemeinsame Herausforderungen besser abzubilden.	1576	1785
Jedem Projektstart geht eine mehr oder weniger umfangreiche Projektvorbereitung voraus. Da sie dem Projektstart zeitlich vorgelagert ist, wird sie nicht als Bestandteil des Anlagen-Phasenmodells verstanden.	### Phase 2: Planung und Vorbereitung (P2)  Die Phase 2 umfasst die planmäßige Durchführung von Projektvorbereitungen, wie z.	125	206
Eine erste klinische Beschreibung des komplexen regionalen Schmerzsyndroms erfolgte im 16. Jahrhundert durch den französischen Wundarzt Ambroise Paré.	Er beschrieb die Symptome, wie z. B. schmerzhafte und veränderliche Ausschläge in der betroffenen Region sowie eine Vermehrung des Blutes bei der Untersuchung der Wunde. Die moderne Bezeichnung Complex Regional Pain Syndrome (CRPS) wurde 1994 von der International Association for the Study of Pain (IASP) eingeführt, um die Krankheit besser zu beschreiben und für eine breitere Öffentlichkeit zugänglich zu machen. ## Epidemiologie  Die Häufigkeit des CRPS ist nicht genau bekannt, da es keine verlässlichen Zahlen gibt. Es wird jedoch angenommen, dass das Syndrom in etwa 0,1 bis 2 % der Patienten mit akuten Verletzungen auftritt.	633	697
Während sich das vorausgegangene Kapitel mit der Atomhülle beschäftigt hat, geht es nun um den Atomkern und seine Bausteine. War es bei der Hülle die elektromagnetische Kraft, die die Elektronen an den Kern bindet, ist es nun die starke Kraft, die den Kern zusammenhält.	Die starke Kraft ist eine der vier fundamentalen Wechselwirkungen in der Natur – neben der elektromagnetischen, der schwachen und der gravitativen Wechselwirkung. Sie wirkt auf kurze Entfernungen (wenige Fermi-Länge) und ist verantwortlich für die Bindung von Quarks innerhalb eines Hadrons, wie z.B. Proton oder Neutron.	321	443
2010). 2008).		0	28
Es ist immer eine gute Idee, Antikörper gegen ein gereinigtes Protein herzustellen. Antikörper ermöglichen Affinitätssäulen, Nachweistests, histologische Untersuchungen an Gewebeschnitten und das Screenen von Expressionsbanken.	Das Herstellen von Antikörpern gegen ein gereinigtes Protein erfordert jedoch spezielle Techniken wie Immunisierung mit dem Protein, Entfernung der unerwünschten Komponenten des Proteins und die Identifizierung geeigneter Antikörper.	233	545
Als Alfred Döblin im Mai-Heft der expressionistischen Zeitschrift Der Sturm sein Berliner Programm einer ästhetisch modernen Poetologie des Romans veröffentlichte, forderte er dort: »Man lerne von der Psychiatrie, der einzigen Wissenschaft, die sich mit dem seelischen ganzen Menschen befaßt; sie hat das Naive der Psychologie längst erkannt, beschränkt sich auf die Notierung der Abläufe, Bewegungen, – mit einem Kopfschütteln, Achselzucken für das Weitere und das ›Warum‹ und ›Wie‹« (SÄPL 120).	In diesem Zusammenhang ist auch Döbs Verwendung des Begriffs »Psychiatrie der Seele« zu verstehen.	98	496
Das nun folgende Kapitel 2 dient dazu, die definitorischen und theoretischen Grundlagen für den weiteren, zielgerichteten Verlauf der Arbeit zu schaffen. Hierzu wird zunächst das für die Arbeit geltende Verständnis von Familienunternehmen erarbeitet ( Kapitel 2.1 ).	Anschließend werden die wichtigsten Theorien zur Erklärung familiärer Unternehmensführung und -entscheidungen vorgestellt ( Kapitel 2.2 ), um so eine theoretische Grundlage für das zukünftige Forschungsdesign zu schaffen.	221	430
Hintergrund Die Laparoskopie wird sowohl zur Diagnostik als auch zur Therapie von zahlreichen benignen und malignen gynäkologischen Erkrankungen eingesetzt. Die Anzahl der endoskopisch durchgeführten Operationen steigt dabei stetig an.	Ziel Der Vortrag soll eine Übersicht über die Technik, Indikation und Kontraindikation sowie den Einsatz von Laparokopie im gynäkologischen Bereich bieten. Dabei sollen sowohl die medizinische wie auch die sozial-ethische Perspektive berücksichtigt werden. Methoden Der Vortrag basiert auf einer kritischen Analyse der relevanten Literatur und Fachartikeln sowie auf Erfahrungen aus klinischen Praktika im gynäkologischen Bereich. Dabei sollen sowohl die medizinische wie auch die sozial-ethische Perspektive berücksichtigt werden. Inhalt 1. Technik der Laparokopie: Der Vortrag beginnt mit einer kurzen Einführung in das Prinzip und die Techniken von Laparokopie, um den Hörern eine grundlegende Verständnis für diese Methode zu geben. Dabei werden sowohl konventionelle als auch robotische Systeme beschrieben. 2. Indikation der Laparokopie: Der Vortrag erläutert die wichtigsten indikationsbezogenen Aspekte von Laparokopie, wie z.	934	948
Unter dem Motto „liken, teilen, was bewegen – jugendforum rlp“ haben die Staatskanzlei Rheinland-Pfalz und die Bertelsmann Stift ung im Mai 2012 das landesweit angelegte Beteiligungsprojekt „jugendforum rlp“ für und mit Jugendlichen gestartet. Zu den Ideen und Vorschlägen, die die Jugendlichen online und offl ine entwickelt haben, hat die Landesregierung ein ausführliches Feedback gegeben.	Die Teilnehmer des Jugendforums sind dabei, ihre Projekte zu realisieren: Sie organisieren Workshops, Konzerte oder kümmern sich um soziale Themen wie Flucht und Integration. Die Projektideen reichen von der Errichtung eines Skateparks bis hin zur Gründung einer eigenen Zeitung für Jugendliche in Rheinland-Pfalz. Das Modell des „jugendforum rlp“ basiert auf dem Prinzip der Bürgerbeteiligung und soll dazu beitragen, die Perspektiven von Jugendlichen im politischen Prozess zu stärken. Durch das Projekt sollen junge Menschen in ihrer Rolle als Akteure in Gesellschaft und Politik unterstützt werden. Die Staatskanzlei Rheinland-Pfalz fördert mit dem „jugendforum rlp“ die Entwicklung von Kompetenzen, Fähigkeiten und Kenntnissen der Jugendlichen im Bereich Bürgerbeteiligung und Projektmanagement.	800	880
