prompt	lamma_text	gen_text_len	orig_text_len
Bild Dateiversionen Verwendung Größe der Voransicht: 745 × 600 Pixel Version in höherer Auflösung ‎ (800 × 644 Pixel, Dateigröße: 96 KB, MIME-Typ: image/jpeg) Jakobs-Drehgestell bei der Baureihe 425, eigenes Foto Diese Datei wurde unter der GNU-Lizenz für freie Dokumentation veröffentlicht. Es ist erlaubt, die Datei unter den Bedingungen der GNU-Lizenz für freie Dokumentation, Version 1.2 oder einer späteren Version, veröffentlicht von der Free Software Foundation, zu kopieren, zu verbreiten und/oder zu modifizieren.		0	1095
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 425.JPG ‎ (75 × 50 Pixel, Dateigröße: 3 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung Es fehlt noch eine Beschreibung des Inhalts der Datei (Was zeigt die Datei?).	2. Quellenangabe Ver Keine höhere Auflösung vorhanden. 425.JPG ‎(75 × 50 Pixel, File Size: 3 KB, MIME Type: image/jpeg) Beschreibung Es fehlt noch eine Quelle für die Datei (Wo ist das Bild entstanden?	201	1309
◄ | 4. Jh.		0	645
Filmdaten Originaltitel: 1:42:08: A Man and His Car Produktionsland: USA Erscheinungsjahr: 1966 Länge (PAL - DVD): 7 Minuten Originalsprache: Englisch Stab Regie: George Lucas Drehbuch: George Lucas Kamera: George Lucas Schnitt: George Lucas Besetzung Pete Brock 1:42.08 (bzw. 1:42.08 - A Man and his Car) ist der vierte Kurzfilm des Drehbuchautors, Produzenten und Regisseurs George Lucas und gleichzeitig die letzte Produktion vor seinem Abschluss auf der University of Southern California im Jahr 1967.		0	2248
Die 42. Division war ein Großverband der preußischen Armee des Deutschen Kaiserreiches.	## Gliederung  Veränderungen in der Gliederung von Dezember 1916 bis September 1918:  * Im Januar 1917 wurde das Infanterie-Regiment Nr. 42 aus dem Divisionstab herausgelöst und als Ersatztruppe verwendet, um Personal für die neu aufgestellten Regimenter der Division zu gewinnen. Das IR 42 verblieb zunächst im Divisionsstab und wurde erst nach einiger Zeit wieder in den Regimentsverband zurückgeführt. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt wurde und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr. 28 verwendet, das dem Divisionskommando direkt unterstellt war und als Ersatztruppe diente. * Am 16. Mai 1917 wurden die bisherigen Infanterie-Regimenter Nr. 43 bis 45 zur Aufstellung des Reserve-Infanterie-Regiments Nr.	2745	2793
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ►10. Jahrhundert | 11.	53	1366
◄ | 6. Jh.		0	586
◄ | 4. Jh.	K. Rowling's Wizarding World: Movie Magic Volume One - The Invisible Art of Film-Making | ► | This volume, the first in a series, offers an exclusive look at the art of filmmaking as practiced by the creators of the Harry Potter films. With unprecedented access to the cast and crew, the book delves into the magic behind the movies, revealing secrets about production design, costume, makeup, special effects, and cinematography.	430	598
◄ | 4. Jh.	M. Barrie's Peter Pan | Main | 6.	33	598
Bild Dateiversionen Verwendung Größe der Voransicht: 800 × 538 Pixel Version in höherer Auflösung ‎ (1.734 × 1.166 Pixel, Dateigröße: 250 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Bildbeschreibung: 422.025 im Bahnbetriebswerk Dresden Altstadt... Quelle: selbst fotografiert... Fotograf/Zeichner: Rainerhaufe... Datum: 1998... Sonstiges:... Lizenz Diese Datei wurde unter der GNU-Lizenz für freie Dokumentation veröffentlicht. Es ist erlaubt, die Datei unter den Bedingungen der GNU-Lizenz für freie Dokumentation, Version 1.2 oder einer späteren Version, veröffentlicht von der Free Software Foundation, zu kopieren, zu verbreiten und/oder zu modifizieren.		0	1324
◄ | 6. Jh.	C - 15. J.C | Période de l'Empire romain (27 BCE – 476 CE) | ►  * 30 : Martyre des saints Pierre et Paul à Rome, sous le règne de l’empereur Néron. * Vers 50-100 : Écriture du Codex Sinaiticus (en), un manuscrit de la Bible chrétienne en grec ancien, considéré comme l'un des plus anciens exemplaires complets de la Bible conservés jusqu’à aujourd’hui. * 64 : Incendie de Rome sous le règne de Néron. La communauté juive est accusée d'incendiaire et souffre de persécutions, notamment lors des martyrs chrétiens Pierre et Paul (30).	532	586
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ►10. Jahrhundert | 11.	53	638
◄ | 4. Jh.	C - 15.	7	598
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ► |  | 190er v. Chr. | 200er v. Chr. | 210er v. Chr. | ► |  | 197 v. Chr. | 198 v. Chr. | 199 v. Chr.	132	901
◄ | 6. Jh.	B. Rainsford - A Collection of Poems: Nature, Love & Life | ► | The following poem is a reflection on the beauty and power of nature, as well as its ability to inspire love and life within us all.	196	591
◄ | 4. Jh.	P. Morgan Chase & Co. to Acquire Eagle Merger Corp., a Special Purpose Acquisition Company, for Approximately $60 Million in Cash | ► | 5.	138	645
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ► |  | ------ | 190 | 27. Februar | 38 v. Chr. : Der römische Diktator Julius Caesar wird in Rom ermordet. Die Ermordung markiert das Ende der römischen Republik und den Beginn des Prinzipats unter Augustus.	238	935
Dieser Artikel behandelt die Stadt Ipswich in England; zu weiteren gleichnamigen Orten siehe Ipswich (Begriffsklärung) Borough of Ipswich Lage in Suffolk Status Borough Region East of England Verw.grafschaft Suffolk Verwaltungssitz Ipswich Fläche 39,42 km² (320.) Einwohner (2005) 118.200 (169.)	Bevölkerungsdichte 29.70/km² Postleitzahl IP1 – IP4  Ipswich ist eine Stadt in der Grafschaft Suffolk, England. Sie liegt am Fluss Orwell und hat etwa 135.000 Einwohner (Stand: 2016). Die Stadt war früher ein bedeutender Hafen für den Handel mit Wolle und anderen Waren. Heute ist Ipswich eine Industriestadt mit einem großen Campus der University of Suffolk sowie einer Reihe von Bildungseinrichtungen, darunter die Ipswich School und das Colchester Institute. Die Stadt hat ein reiches Kulturerbe und bietet verschiedene Sehenswürdigkeiten wie den Christ Church Park oder das Ancient House Museum. In der Umgebung von Ipswich gibt es mehrere Naturschutzgebiete, darunter die Orwell-Quelle und das RSPB Minsmere Reserve.	721	3486
Strukturformel Allgemeines Name Tetrabrombisphenol A Andere Namen 2,2',6,6'-Tetrabrom-4,4'-isopropylidendiphenol 2,2',6,6'-Tetrabrombisphenol A 3,3',5,5'-Tetrabrombisphenol A 2,2-Bis(3,5-dibrom-4-hydroxyphenyl)propan 4,4'-Isopropylidenbis(2,6-dibromphenol) TBBPA, TBBP-A, TBBA Summenformel C 15 H 12 Br 4 O 2 CAS-Nummer 79-94-7 Kurzbeschreibung farbloser, kristalliner Stoff Eigenschaften Molare Masse 543,9 g· mol −1 Aggregatzustand fest Dichte 2,12 g·cm −3 (20 °C) [1] Schmelzpunkt 178 °C [1] Siedepunkt ab 250 °C Zersetzung [1] Löslichkeit Praktisch unlöslich in Wasser (0,24 mg/l bei 25 °C) [1] Sicherheitshinweise Gefahrstoffkennzeichnung [1] N Umwelt- gefährlich R- und S-Sätze R: 50/53 S: 60 - 61 WGK 1 (schwach wassergefährdend) [1] Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet. Wenn nicht anders vermerkt, gelten die angegebenen Daten bei Standardbedingungen.	Tetrabrombisphenol A (TBBPA), auch als 2,2',6,6'-Tetrabrom-4,4'-isopropylidendiphenol oder kurz TBBA bezeichnet, ist ein farbloser kristalliner Stoff mit molarer Masse von 543,9 g/mol. Es hat eine hohe Temperaturbeständigkeit und einen hohen Schmelzpunkt von 178 °C. TBBPA wird als Flammschutzmittel in verschiedenen Kunststoffen verwendet, um die Brandgefährlichkeit zu verringern. Im Jahr 201 wurden weltweit etwa 45 Tausend Tonnen produziert und es ist eines der am meisten verwendeten Flammschutzadditive. TBBPA kann als potentieller Endokutter wirken, da es in die Leber gespeichert wird und dort möglicherweise toxische Effekte hat. Es gibt auch Hinweise darauf, dass TBBPA das Immunsystem beeinflusst und zu einer Verminderung der Antwort auf Impfungen führen kann. Die Europäische Chemikalienagentur (ECHA) stuft TBBA als gefährliches Stoffgemisch ein; die R-Sätze gelten für das Flüssigkeitspräparat und nicht für den Trockenstoff selbst. Die GHS-Farben von TBBPA sind Orange-Red, während der Sicherheitsdatenblatts (SDS) eine rote Farbe vorschlägt. ## Einzelnachweise  1.	1081	4064
Strukturformel Allgemeines Name Bisphenol A Andere Namen 2,2-Bis-(4-hydroxyphenyl)-propan 4,4'-Isopropylidendiphenol Summenformel C 15 H 16 O 2 CAS-Nummer 80-05-7 PubChem 6623 Kurzbeschreibung helle Kristalle, Schuppen, Pulver oder Flocken [1] Eigenschaften Molare Masse 228,28 g· mol −1 Aggregatzustand fest Dichte 1,2 g·cm −3 [2] Schmelzpunkt 155–156 °C [1] Siedepunkt 220 °C (500 Pa) [2] Löslichkeit löslich in Alkohol, 300 mg/l in Wasser [2] Sicherheitshinweise Gefahrstoffkennzeichnung [2] Xn Gesundheits- schädlich R- und S-Sätze R: 37 - 41 - 43 - 62 S: (2) - 26 - 36/37 - 39 - 46 Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet. Wenn nicht anders vermerkt, gelten die angegebenen Daten bei Standardbedingungen.		0	4246
Strukturformel Allgemeines Name Dichloroctylisothiazolinon Andere Namen 4,5-Dichlor-2-n-octyl-4-isothiazolin-3-on 4,5-Dichlor-2-octyl-3(2H)-isothiazolinon Dichloroctylisothiazolon DCOIT DCOI Sea-Nine 211 Summenformel C 11 H 17 Cl 2 NOS CAS-Nummer 64359-81-5 Kurzbeschreibung weißer bis beiger, geruchloser Feststoff Eigenschaften Molare Masse 282,227 g · mol −1 Aggregatzustand fest Dichte 1,27 g· cm −3 [1] Schmelzpunkt 41,1–41,7 °C [1] Siedepunkt > 300 °C (zersetzt sich) [1] Dampfdruck 9,8 · 10 −4 Pa [1] (25 °C) Löslichkeit 3,47 mg/L in Wasser, gut löslich in organischen Lösungsmitteln [1] Sicherheitshinweise Gefahrstoffkennzeichnung [2] Keine Einstufung verfügbar R- und S-Sätze R: siehe oben S: siehe oben Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet. Wenn nicht anders vermerkt, gelten die angegebenen Daten bei Standardbedingungen.	## Einzelnachweise  1. ECHA (European Chemicals Agency): Dichloroctylisothiazolinon. In: echa.europa.eu. Abgerufen am 24. Mai 2023. 2. BfR (Bundesinstitut für Risikobewertung): Liste der in Deutschland registrierten Lebensmittel-Zusatzstoffe - Stand: 15. März 2023. In: bfr.bund.de. Abgerufen am 24.	299	1952
4,5 mm-Flachkopf-Diabolos Diabolos sind Projektile, welche aus Luftgewehren und aus Luftpistolen mit gezogenem Lauf verschossen werden. Sportschützen nutzen in der Regel Diabolos mit einem Durchmesser von 4,48 - 4,52 mm (.177 cal).	Die meisten Diabolos sind aus Aluminium gefertigt und haben eine dünne Kugelhülle. Sie werden für Wettbewerbe verwendet oder als Übungsmunition in der Freizeitschießsportart DSB (Diabolo Sport Blowpipe) geshoht. Es gibt auch Diabolos aus Stahl, die speziell für den Einsatz im Outdoor-Schießen und bei Veranstaltungen konzipiert sind. Diese Projektile haben eine höhere Penetrationskraft als Aluminiumdiabolos und werden oft mit einem Durchmesser von 4,5 mm (.17 cal) angeboten. Die meisten Luftgewehre und -pistolen können Diabolos verschießen, jedoch gibt es einige Einschränkungen bei bestimmten Modellen oder Kalibern.	622	6427
Strukturformel Allgemeines Name Ethylenthioharnstoff Andere Namen Imidazolidin-2-thion 2-Imidazolidinthion 2-Thioxoimidazolidin ETU Summenformel C 3 H 6 N 2 S CAS-Nummer 96-45-7 Kurzbeschreibung farbloser, kristalliner Feststoff mit schwach aromatischem Geruch [1] Eigenschaften Molare Masse 102,2 g· mol −1 Aggregatzustand fest Dichte 1,4 g·cm −3 Schmelzpunkt 467–470 °C [1] Löslichkeit wenig löslich in Wasser: 19 g·l −1 (20 °C) [1] Sicherheitshinweise Gefahrstoffkennzeichnung aus RL 67/548/EWG, Anh. I T Giftig R- und S-Sätze R: 61 - 22 S: 53 - 45 WGK 3 – stark wassergefährdend [1] Soweit möglich und gebräuchlich, werden SI-Einheiten verwendet.	## Herstellung  Alline ist ein Arzneistoff aus der Gruppe der Ethylenthioharnstoffe (ETH). Es wird durch Reaktion von Ethylenoxid mit Thiocyanat hergestellt:  C₂H₄O + CS → C₃H₆N₂S  Die Synthese erfolgt in einer zweistufigen Prozesskette. Zunächst reagieren die Ausgangsstoffe unter Einwirkung von Sauerstoff zu Ethylenoxid:  C₂H₄ + 3/2 O₂ → C₂H₄O  In der zweiten Stufe wird das Ethylenoxid mit Thiocyanat umgesetzt, wodurch Alline entsteht.	440	3147
4,5 × 6 ist die Bezeichnung für ein Filmformat in der Fotografie, das genau 42 mm × 56 mm umfasst. Es ist das kleinste handelsübliche Mittelformat.	Das Format wurde ursprünglich von der Firma Agfa entwickelt und wird heute noch von einigen Herstellern angeboten (zum Beispiel die Firmen Fuji, Kodak und Mamiya). Die meisten Mittelformate haben eine Größe zwischen 6 cm × 9 cm und 13 cm × 18 cm.	246	695
4,6 × 36 mm CETME Allgemeine Information Kaliber: 4,6 x 36 mm Hülsenform: Flaschenhalshülse, Randlos mit Auszieherrille Maße Ø Hülsenschulter: 8,45 mm Ø Hülsenhals: 5,3 mm Ø Geschoss: 4,68 mm Ø Patronenboden: 8,95 mm Hülsenlänge: 36 mm Patronenlänge: 48,5 mm Gewichte Geschossgewicht: 3,5 g Gesamtgewicht: 8,6 g Technische Daten Geschwindigkeit V 0: 780 m/s Geschossenergie E 0: 1065 J Die 4,6 × 36 mm CETME ist eine Patrone, die für das Experimentalsturmgewehr HK36 der deutschen Firma Heckler & Koch um 1971 von CETME (Centro de Estudios Técnicos de Materiales Especiales) entwickelt wurde. Zur Erhöhung der Durchschlagsleistung war für das Geschoss ein Hartkern aus Wolframcarbid vorgesehen.	Da jedoch die Herstellungskosten des Kerns zu hoch waren, entschied man sich stattdessen für eine Kombination aus einem Stahlguss-Geschoss und einer Hülsenhülse mit Randlosauszieherrille.	187	902
"Energieabgabe auf eine schusssichere Weste" ist ein wenig seltsam formuliert, da die Geschossenergie ja vom Ziel unabhängig sein sollte. Thuringius 23:00, 18.	Okt. ### 6. Oktober 2023 (Donnerstag)  * Deutschland: Der Bundesgerichtshof (BGH) verhandelt über die Rechtmäßigkeit der Entscheidung des Bundesministeriums für Wirtschaft und Klimaschutz, das Unternehmen RWE zu unterstützen. Die Verfahren werden im Zusammenhang mit dem Kohlekraftwerk Niederaußem gesehen.	306	462
4,6 × 30 mm Allgemeine Information Kaliber: 4,6 × 30 mm Hülsenform: Flaschenhalshülse, Randlos mit Ausziehrille Maße Hülsenlänge: 30 mm Patronenlänge: 38 mm Gewichte Geschossgewicht: 1,6 g (24,7 grain) Technische Daten Geschwindigkeit V 0: 725 m/s Geschossenergie E 0: 420 J Die 4,6 × 30 mm Munition ist eine Patrone für die MP7 - Maschinenpistole von Heckler & Koch. Sie wurde hauptsächlich entwickelt, um durch den kleineren Querschnitt der Kugel den Durchschlag von moderner Körperpanzerung zu ermöglichen, der mit der Munition des Vorgängermodells MP5 nicht möglich war.		0	1592
Ein oder zwei Worte sollte man dann doch im Artikel schreiben. Belegen kann ich es nicht, aber CETME in Spanien (mit Vorgrimmler) wollten eine Alternative zur 5,45 NATO bauen, oder?		0	2382
 Neue Fahrzeugnummerierung beim VBD Davos? Hi 45-davos!		0	636
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6.	16	1247
Willkommen in der Wikipedia! Für den Anfang ein paar Tipps, damit du dich in der Wikipedia möglichst schnell zurechtfindest.	1. Suche: Um Informationen über bestimmte Themen oder Personen zu finden, verwende die Suchfunktion (Suchleiste oben) und füge eventuell passende Schlagwörter hinzu. 2. Navigation: Du kannst zur navigationsbar auf der linken Seite klicken, um zwischen den Artikeln zu springen oder um direkt in eine bestimmte Kategorie zu gelangen (z. B. "Bayern" im Verzeichnis). 3. Einfügen von Informationen: Wenn du Informationen über einen Thema hinzufügen möchtest, kannst du den jeweiligen Artikel bearbeiten und die neue Information einfügen. Du musst jedoch zunächst sicher sein, dass deine Änderungen korrekt sind und im Einklang mit den Richtlinien der Wikipedia stehen. 4. Diskussion: Wenn du Fragen oder Bedenken zu einem Artikel haben möchtest, kannst du dich in die Diskussionsseite (siehe oben) einfügen und deine Gedanken teilen. Du wirst von anderen Benutzern unterstützt werden, um eine Lösung für das Problem zu finden. 5. Registrieren: Wenn du möchtest, dass andere Benutzer mit dir kommunizieren können oder wenn du selbst Artikel bearbeiten möchtest, musst du dich anmelden (siehe oben). Eine Registrierung ist kostenlos und dauert nur wenige Minuten. 6.	1161	1332
◄ | 4. Jh.	R.R. Tolkien's The Lord of the Rings: | In this section, we will analyze the themes and motifs present in J.R.R. Tolkien's epic fantasy novel "The Lord of the Rings." We will also explore the impact of the work on popular culture and literature since its publication.	267	612
◄ | 4. Jh.	K. Rowling's Wizarding World: Movie Magic Volume One – The Invisible Train | Main | 6.	86	612
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ► |  | - | 12. März: Der oströmische Kaiser Theodosius II. erlässt ein Edikt, das Juden in Konstantinopel und Umgebung verpflichtet, sich regelmäßig zu waschen und ihre Wohnungen sauber zu halten. Die Maßnahme soll die Hygiene im Stadtgebiet erhöhen und möglicherweise auch antisemitische Vorurteile dämpfen. |  | - | 28. März: Der oströmische Kaiser Justinian I. erlässt das Corpus Juris Civilis, eine Sammlung von Gesetzen und Rechtsprinzipien, die als Grundlage des römischen Rechts gelten.	524	654
◄ | 6. Jh.		0	636
Bild Dateiversionen Verwendung Metadaten Größe der Voransicht: 438 × 599 Pixel Version in höherer Auflösung ‎ (754 × 1.031 Pixel, Dateigröße: 360 KB, MIME-Typ: image/jpeg) Beschreibung Verlagseinband der Erstausgabe 1888 Quelle Antiquariat Delibrium Münster -> Antiquariat Dr. Haack Leipzig Urheber H.-P.Haack, Leipzig 15:06, 5. Nov. 2007 (CET) Genehmigung Der Urheberrechtsinhaber dieser Datei hat ein unbeschränktes Nutzungsrecht ohne jegliche Bedingungen für jedermann eingeräumt.		0	2447
◄ | 2. Jh.	C - 1.	6	697
Darf man fragen, warum hier so wild gelöscht wurde? Wo brennt's?		0	199
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 1. Jahrhundert v. Chr.	| 2. Jahrhundert v. Chr. | 3. Jahrhundert v. Chr.	49	403
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 2. Jahrhundert v. Chr.	| 1. Jahrhundert v. Chr. | 2.	29	885
◄ | 1. Jh.	K. Rowling | The Tales of Beedle the Bard | | --- | --- | | Introduction: A Note from the Author | 2.	101	631
◄ | 4. Jh.		0	658
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ► |  | - | 102: Der byzantinische Kaiser Basilios II. besiegt in der Schlacht von Kleidion die bulgarischen Streitkräfte und tötet angeblich zwischen 9.000 und 14.000 Kriegsgefangene, darunter Frauen und Kinder |  | - | 25.	254	1210
Commons: 450s BC – Bilder, Videos und Audiodateien Unterkategorien Es werden 2 von insgesamt 2 Unterkategorien in dieser Kategorie angezeigt: # 459 v. Chr. 456 v. Chr.		0	167
(1778) Alfvén Eigenschaften des Orbits (Simulation) Orbittyp Hauptgürtelasteroid Große Halbachse 3,1552 AE Perihel – Aphel 2,7840 – 3,5264 AE Exzentrizität 0,1176 Neigung der Bahnebene 2,47 ° Siderische Umlaufzeit 5,60 a Mittlere Bahngeschwindigkeit 16,77 km/s Physikalische Eigenschaften Durchmesser ? km Masse ?	kg  (1778)Vénus ist ein Hauptgürtelasteroid des Sonnensystems. Es wurde am 24. März 1950 von André Patry in Nizza entdeckt und erhielt zunächst die Bezeichnung 1950 LB. Im Jahr 1963 wurde es nach der römischen Göttin Vénus benannt, da seine Bahneigenschaften denen des Planeten Venus ähneln. Vénus bewegt sich in einer leicht elliptischen Bahn um die Sonne und weist eine Große Halbachse von 3,1552 AE auf. Die Perihel- und Aphelpunkt der Bahn liegen bei 2,7840 AE und 3,5264 AE, was etwa zwischen den Umlaufbahnen von Merkur und Erde liegt. Die Exzentrizität des Orbits beträgt 0,1176, die Neigung der Bahnebene ist mit 2,47° relativ steil. Die Siderische Umlaufzeit von Vénus dauert etwa 5,60 Jahre, während ihre Mittlere Bahngeschwindigkeit bei etwa 16,77 km/s liegt.	770	907
◄ | 1. Jahrtausend | ► ◄ | 4.	Januar: Der deutsche Fußballverein VfL Wolfsburg wird gegründet. | 20. März: Die NASA-Raumsonde Mars Reconnaissance Orbiter startet auf dem Weg zur Marsmission. | 31. Mai: Der Deutsche Michel Friedman gewinnt die erste Staffel der Castingshow Deutschland sucht das Supertalent. | ◄ 20. März - 9. Juni: Die Fußball-Weltmeisterschaft 2006 in Deutschland findet statt, die Italienische Nationalmannschaft wird Weltmeister. | 15. Juli: Der deutsche Raumfahrer André Kuipers beginnt seine Mission als Bordingenieur der ISS-Expedition 30/31. | ◄ 9. Juni - 28.	553	706
Inhaltsverzeichnis 1 Über mich selbst 2 Baustellenartikel 3 Interessante Artikel 4 Werkzeugkasten 5 Sonstiges über mich  Über mich selbst 45054 (* 1984), Student der Wirtschaftsinformatik an der Fachhochschule Stralsund. Baustellenartikel Auf diese Artikel werfe ich öfters mal ein Auge oder schreibe sogar hin und wieder was dazu (oder habe es vor): Betriebssysteme.		0	2433
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 1. Jahrtausend | ► ◄ | 4.	Jh. v. Chr. | 3. Jahrhundert v. Chr. | 2. Jahrhundert v. Chr. | ►190er v. Chr. | 189er v. Chr. | 188er v. Chr. | 187er v. Chr. | 186er v. Chr. | 185er v. Chr. | 184er v. Chr. | 183er v. Chr. | 182er v. Chr. | 181er v. Chr. | 180er v. Chr. | ►179er v. Chr. | 178er v. Chr. | 177er v. Chr. | 176er v. Chr. | 175er v. Chr. | 174er v. Chr. | 173er v. Chr. | 172er v. Chr. | 171er v. Chr. | 170er v. Chr.	399	2309
◄ | 4. Jh.	R.R. Tolkien: The Lord of the Rings (1954-1955) | Main Page | 6.	64	659
Portal Geschichte | Portal Biografien | Aktuelle Ereignisse | Jahreskalender ◄ | 4. Jahrhundert | 5.	Jahrhundert | 6. Jahrhundert | ► |   Staatsoberhäupter · Nekrolog  Kalenderübersicht 5. Jahrhundert v. Chr. | 4. Jh. v. Chr. | 3. Jh. v. Chr. | 2. Jh. v. Chr. | 1. Jh. v. Chr. | 1. Jh. | 2. Jh. | 3. Jh. | 4.	207	1303
Bild Dateiversionen Verwendung Metadaten Keine höhere Auflösung vorhanden. 450px-Koffergrouf1.jpg ‎ (450 × 600 Pixel, Dateigröße: 42 KB, MIME-Typ: image/jpeg) Beschreibung lb:Koffergrouf vu Stolzebuerg Quelle lb:Bild:Koffergrouf1.JPG Urheber lb:Benutzer:Zinneke Diese Datei wurde unter der GNU-Lizenz für freie Dokumentation veröffentlicht.		0	2400
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 45th_Sustainment_Brigade.jpg ‎ (214 × 320 Pixel, Dateigröße: 10 KB, MIME-Typ: image/jpeg) Beschreibung Wappen der 45th Sustainment Brigade der 25.		0	1356
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. 45SustainBdeDUI.jpg ‎ (190 × 323 Pixel, Dateigröße: 15 KB, MIME-Typ: image/jpeg) Beschreibung DISTINCTIVE UNIT INSIGNIA der 45TH SUSTAINMENT BRIGADE des 8th Theater Sustainment Command der 25.		0	1228
Babel: Dieser Benutzer ist Christ. de Diese Person spricht Deutsch als Muttersprache.		0	1534
Der 45er Nationale Kreuzer ist ein Segelbootstyp mit 45 m² Segelfläche. Er wurde 1911 als Binnenkreuzer konzipiert, 1912 wurden die ersten Yachten gebaut.	Die Boote sind etwa 30 cm breit und haben eine Länge von ca. 6 Metern. Die Spanten bestehen aus Eichenholz oder Fichtenholz. Das Segel ist in der Regel ein Gaffelsegel mit einer Fläche zwischen 45 m² (nach dem Typenboot) und 70 m². Die Boote sind für bis zu vier Personen ausgelegt, die Kabine bietet Platz für zwei Personen. Die Toilette befindet sich im Vorschiff.	366	1227
